OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
24205,2016,NonResidential,Other,640 S Spokane,640 S. Spokane,98134.0,2,GREATER DUWAMISH,47.57217,-122.32421,1960,1.0,1,27933,0,Other,Other,27933.0,,,,,,,219.3999939,219.3999939,689.0999756,689.0999756,6129780.0,20915677,6129780.0,20915677,0.0,0,1796535,6129779.0,0.0,0.0,0,False,,Compliant,,42.73,1.53
24209,2016,NonResidential,Small- and Mid-Sized Office,Ed Wyse Building,3701 7th Avenue South,98134.0,2,GREATER DUWAMISH,47.57013,-122.3244,1983,1.0,1,23143,0,"Non-Refrigerated Warehouse, Office",Office,15609.0,Non-Refrigerated Warehouse,7534.0,,,,75.0,49.29999924,57.40000153,94.09999847,102.6999969,1139980.625,3889775,1328072.5,4531571,0.0,0,137694,469813.0,6701.679688,670168.0,2286708,False,,Compliant,,38.87,1.68
24216,2016,NonResidential,Small- and Mid-Sized Office,Lamar Advertising Company,3601 Sixth Ave S.,98134.0,2,GREATER DUWAMISH,47.57075,-122.32724,1962,1.0,1,28800,0,"Non-Refrigerated Warehouse, Office",Office,28800.0,Non-Refrigerated Warehouse,7350.0,,,,73.0,58.29999924,67.5,98.19999695,107.5,2107743.75,7191920,2438706.5,8321211,0.0,0,230523,786547.0,10288.21973,1028822.0,3510486,False,,Compliant,,60.12,2.09
24218,2016,NonResidential,Warehouse,Dutch Boy Building,3414 4th Ave. So.,98134.0,2,GREATER DUWAMISH,47.57294,-122.32811,1952,1.0,1,39600,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,39600.0,,,,,,85.0,10.19999981,10.19999981,32.09999847,32.09999847,405050.4063,1382089,405050.4063,1382089,0.0,0,118713,405050.0,0.0,0.0,0,False,,Compliant,,2.82,0.07
24219,2016,NonResidential,Warehouse,SB Warehouse,3434 4th Avenue S,98134.0,2,GREATER DUWAMISH,47.57199,-122.32811,1952,1.0,1,39600,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,39600.0,,,,,,91.0,11.80000019,13.19999981,30.29999924,32.0,468396.9063,1598236,522105.3125,1781497,0.0,0,99262,338683.0,1297.139771,129714.0,442602,False,,Compliant,,9.25,0.23
24225,2016,NonResidential,Distribution Center,2900,2900 4th ave. so.,98134.0,2,GREATER DUWAMISH,47.57747,-122.32844,1937,1.0,1,41248,0,Distribution Center,Distribution Center,41430.0,,,,,,37.0,26.79999924,28.5,74.40000153,77.69999695,1108310.875,3781713,1180859.625,4029260,0.0,0,269114,918219.0,1900.920166,190092.0,648620,False,,Compliant,,16.5,0.4
24227,2016,NonResidential,Other,2960 4th Ave S (Old Pacific Industrial Supply),2960 4th Ave S,98134.0,2,GREATER DUWAMISH,47.57587,-122.32789,2009,1.0,1,36400,0,"Other, Retail Store",Other,21400.0,Retail Store,15000.0,,,,,43.09999847,45.0,91.40000153,94.69999695,1567746.75,5349373,1638043.5,5589236,0.0,0,235695,804194.0,7635.529785,763553.0,2605350,False,,Compliant,,46.16,1.27
24230,2016,Multifamily LR (1-4),Low-Rise Multifamily,Montridge Arms,9000 20TH AVE SW,98106.0,1,DELRIDGE,47.52265,-122.35888,1968,1.0,3,35448,0,"Multifamily Housing, Parking",Multifamily Housing,30932.0,Parking,4516.0,,,,76.0,26.5,28.0,83.19999695,88.0,819803.6875,2797286,866502.0,2956627,0.0,0,240270,819804.0,0.0,0.0,0,False,,Compliant,,5.72,0.16
24240,2016,NonResidential,Other,WEST,4427 CALIFORNIA AVE SW,98116.0,1,SOUTHWEST,47.56398,-122.38727,1920,1.0,1,31332,0,Other,Other,31332.0,,,,,,,114.0,114.0,358.1000061,358.1000061,3573328.25,12192701,3573328.25,12192701,0.0,0,1047282,3573328.0,0.0,0.0,0,False,,Compliant,,24.91,0.8
24243,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Deering Apartments,4321 SW Genesee,98136.0,1,SOUTHWEST,47.56451,-122.38773,1969,1.0,4,23596,0,Multifamily Housing,Multifamily Housing,19953.0,,,,,,91.0,25.20000076,27.0,79.0,84.90000153,501897.6875,1712545,539303.6875,1840180,0.0,0,147097,501898.0,0.0,0.0,0,False,,Compliant,,3.5,0.15
24244,2016,NonResidential,Worship Facility,West Side Presbyterian Church,3601 California Ave SW,98116.0,1,SOUTHWEST,47.57177,-122.38716,1948,1.0,2,35864,0,Worship Facility,Worship Facility,35864.0,,,,,,75.0,34.20000076,39.20000076,63.20000076,69.80000305,1228113.5,4190497,1404208.25,4791357,0.0,0,137113,467833.0,7602.810059,760281.0,2594186,False,,Compliant,,43.64,1.22
24245,2016,Multifamily LR (1-4),Low-Rise Multifamily,Terrace View Apts,3703 California Ave SW,98136.0,1,SOUTHWEST,47.57098,-122.38725,1996,1.0,4,42048,11249,"Multifamily Housing, Parking",Multifamily Housing,30799.0,Parking,11249.0,,,,54.0,29.29999924,30.79999924,91.90000153,96.59999847,901015.1875,3074391,947450.8125,3232836,0.0,0,264072,901015.0,0.0,0.0,0,False,,Compliant,,6.28,0.15
24248,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Spinnaker Bay Condominiums,9500 Rainier Ave S,98118.0,2,SOUTHEAST,47.52077,-122.26216,1967,1.0,6,71000,0,Multifamily Housing,Multifamily Housing,71000.0,,,,,,100.0,14.69999981,15.89999962,46.09999847,50.0,1041652.813,3554266,1130733.375,3858222,0.0,0,305290,1041653.0,0.0,0.0,0,False,,Compliant,,7.26,0.1
24249,2016,Multifamily LR (1-4),Low-Rise Multifamily,Spinnaker Condominium Association,1100 S Atlantic Street,98134.0,2,GREATER DUWAMISH,47.5903,-122.31824,1969,1.0,4,32922,0,Multifamily Housing,Multifamily Housing,32922.0,,,,,,81.0,23.60000038,25.60000038,74.0,80.5,776237.375,2648631,844200.375,2880531,0.0,0,227502,776237.0,0.0,0.0,0,False,,Compliant,,5.41,0.16
24250,2016,NonResidential,Worship Facility,St. George Parish,5306 13th Ave. S.,98108.0,2,GREATER DUWAMISH,47.55464,-122.31576,1954,1.0,1,20484,0,Worship Facility,Worship Facility,20484.0,,,,,,69.0,40.20000076,46.90000153,53.90000153,61.40000153,822636.625,2806952,961253.6875,3279933,0.0,0,33717,115043.0,7075.929688,707593.0,2414407,False,,Compliant,,38.38,1.87
24252,2016,NonResidential,Medical Office,Springbrook Building,4500 Sandpoint Way NE,98105.0,4,NORTHEAST,47.66169,-122.28558,1984,1.0,4,45264,17622,Medical Office,Medical Office,21743.0,,,,,,4.0,85.09999847,85.09999847,267.1000061,267.1000061,1849331.25,6310180,1849331.25,6310180,0.0,0,542007,1849331.0,0.0,0.0,0,False,,Compliant,,12.89,0.28
24253,2016,NonResidential,Medical Office,Springbrook Building LLC 4540,4540 Sandpoint Way NE,98105.0,4,NORTHEAST,47.66159,-122.28606,1987,2.0,4,36932,14576,Medical Office,Medical Office,27642.0,,,,,,,102.1999969,102.1999969,320.7999878,320.7999878,2824096.75,9636218,2824096.75,9636218,0.0,0,827695,2824096.0,0.0,0.0,0,False,,Compliant,,19.69,0.53
24255,2016,Multifamily LR (1-4),Low-Rise Multifamily,Spring Creek Condos,12341 35th Ave. N.E.,98125.0,5,NORTH,47.71854,-122.2917,1980,1.0,4,20808,0,Multifamily Housing,Multifamily Housing,20808.0,,,,,,78.0,25.70000076,28.0,80.80000305,88.0,535649.875,1827713,583197.6875,1989953,0.0,0,156990,535650.0,0.0,0.0,0,False,,Compliant,,3.73,0.18
24259,2016,NonResidential,Other,Seattle Medical Post Acute Care,555 16th Ave,98122.0,3,CENTRAL,47.60775,-122.31198,1973,1.0,4,45082,0,Other/Specialty Hospital,Other/Specialty Hospital,45082.0,,,,,,,94.5,98.19999695,232.8000031,244.1999969,4262316.5,14543627,4426520.0,15103913,0.0,0,844015,2879780.0,13825.37012,1382537.0,4717412,False,,Compliant,,93.5,2.07
24270,2016,NonResidential,Worship Facility,Phinney Ridge Lutheran Church,7500 Greenwood Ave N,98103.0,6,NORTHWEST,47.68351,-122.35482,1951,0.0,2,41600,0,Worship Facility,Worship Facility,41600.0,,,,,,58.0,28.70000076,33.09999847,65.5,72.80000305,1195165.25,4078073,1376059.25,4695309,0.0,0,206352,704075.0,4910.900391,491090.0,1675668,False,,Compliant,,30.99,0.74
24272,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Hillsborough Apartments,740 Bellevue Avenue East,98102.0,3,EAST,47.62632,-122.3263,1981,1.0,7,61745,0,"Multifamily Housing, Parking",Multifamily Housing,49378.0,Parking,13987.0,,,,96.0,24.5,25.70000076,77.0,80.69999695,1210798.375,4131415,1268771.125,4329226,0.0,0,354864,1210798.0,0.0,0.0,0,False,,Compliant,,8.44,0.14
24274,2016,NonResidential,Small- and Mid-Sized Office,Bonneville International,1820 East Lake Ave,98102.0,4,LAKE UNION,47.63567,-122.32522,1960,1.0,2,34110,0,Office,Office,34110.0,,,,,,31.0,75.19999695,76.0,236.0,238.6999969,2563985.5,8748681,2592728.0,8846755,0.0,0,751461,2563985.0,0.0,0.0,0,False,,Compliant,,17.87,0.52
24275,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lake Union Terrace,210 E. Blaine,98102.0,4,LAKE UNION,47.6352,-122.32454,1994,1.0,4,42712,0,"Multifamily Housing, Parking",Multifamily Housing,42712.0,Parking,13937.0,,,,99.0,20.39999962,21.10000038,64.09999847,66.19999695,871805.3125,2974723,900194.0,3071589,0.0,0,255511,871805.0,0.0,0.0,0,False,,Compliant,,6.08,0.14
24276,2016,Multifamily LR (1-4),Low-Rise Multifamily,1800 Eastlake,1800 Eastlake Ave E,98102.0,4,LAKE UNION,47.63516,-122.32502,1999,1.0,3,43969,0,"Multifamily Housing, Parking",Multifamily Housing,27072.0,Parking,16897.0,,,,89.0,27.89999962,28.5,87.5,89.5,754098.5,2573090,771335.375,2631905,0.0,0,221013,754098.0,0.0,0.0,0,False,,Compliant,,5.26,0.12
24281,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Hjarta Condos,1530 NW Market St,98107.0,6,BALLARD,47.669,-122.37802,2007,1.0,8,128571,0,"Financial Office, Multifamily Housing, Retail Store",Multifamily Housing,69438.0,Financial Office,3754.0,Retail Store,778.0,,,40.70000076,42.09999847,95.90000153,97.40000153,3010890.0,10273583,3115747.5,10631371,0.0,0,551173,1880605.0,11302.85059,1130285.0,3856692,False,,Compliant,,73.14,0.57
24282,2016,Multifamily LR (1-4),Low-Rise Multifamily,Hamm Building,4302 SW Alaska St,98116.0,1,SOUTHWEST,47.56126,-122.38713,1925,1.0,3,21239,0,Multifamily Housing,Multifamily Housing,21239.0,,,,,,,21.39999962,21.89999962,67.0,68.80000305,454124.3125,1549536,466055.0,1590245,0.0,0,132702,452782.0,13.42159939,1342.0,4579,False,,Compliant,,3.23,0.15
24288,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Caritas Court,4415 SW Oregon St,98126.0,1,SOUTHWEST,47.5628,-122.38904,1997,1.0,5,26843,0,"Multifamily Housing, Parking",Multifamily Housing,21815.0,Parking,5028.0,,,,99.0,27.89999962,30.5,59.09999847,62.79999924,607817.1875,2073958,665344.8125,2270250,0.0,0,91253,311356.0,2964.610352,296461.0,1011566,False,,Compliant,,17.92,0.67
24289,2016,Multifamily LR (1-4),Low-Rise Multifamily,Olympic View Apts,4517 Glenn Way SW,98116.0,1,SOUTHWEST,47.56194,-122.38919,1969,1.0,4,26280,0,Multifamily Housing,Multifamily Housing,24695.0,,,,,,81.0,33.09999847,35.59999847,80.5,87.80000305,816510.875,2786050,879347.8125,3000459,0.0,0,158470,540701.0,2758.100098,275810.0,941102,False,,Compliant,,18.42,0.7
24292,2016,Multifamily LR (1-4),Low-Rise Multifamily,Holden Manor Condo HOA,3501 SW Holden St,98126.0,1,SOUTHWEST,47.53323,-122.37693,1980,1.0,4,26970,0,"Multifamily Housing, Non-Refrigerated Warehouse, Parking",Multifamily Housing,26970.0,Parking,2800.0,Non-Refrigerated Warehouse,400.0,,,24.70000076,26.20000076,77.59999847,82.19999695,676032.625,2306719,716128.125,2443530,0.0,0,198133,676033.0,0.0,0.0,0,False,,Compliant,,4.71,0.17
24306,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Pantages,803 E. Denny Way,98122.0,3,EAST,47.61856,-122.32194,2005,1.0,5,46225,0,"Multifamily Housing, Parking",Multifamily Housing,39865.0,Parking,8992.0,,,,83.0,41.20000076,42.79999924,90.40000153,93.5,1640591.375,5597930,1707776.25,5827174,0.0,0,263972,900675.0,7399.160156,739916.0,2524698,False,,Compliant,,45.58,0.99
24312,2016,Multifamily LR (1-4),Low-Rise Multifamily,Randolph Apartments,1833 13th Ave,98122.0,3,EAST,47.6185,-122.31581,1928,1.0,4,34040,0,"Multifamily Housing, Parking",Multifamily Housing,25729.0,Parking,8311.0,,,,94.0,39.59999847,42.59999847,86.5,94.59999847,1019487.188,3478634,1096910.0,3742812,0.0,0,161878,552328.0,4671.590332,467159.0,1594012,False,,Compliant,,28.66,0.84
24332,2016,NonResidential,Warehouse,4th&Forest,422 South Forest,98116.0,2,GREATER DUWAMISH,47.57798,-122.32783,1970,1.0,1,23750,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,19430.0,Office,1470.0,,,,,25.0,25.0,78.59999847,78.59999847,522972.1875,1784455,522972.1875,1784455,0.0,0,153274,522972.0,0.0,0.0,0,False,,Compliant,,3.65,0.15
24333,2016,NonResidential,Warehouse,South Seattle Building,2757 6th Avenue South,98134.0,2,GREATER DUWAMISH,47.57832,-122.32649,1970,1.0,1,43390,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,36430.0,Office,6960.0,,,,87.0,12.30000019,12.30000019,38.59999847,38.59999847,533742.8125,1821206,533742.8125,1821206,0.0,0,156431,533743.0,0.0,0.0,0,False,,Compliant,,3.72,0.09
24344,2016,NonResidential,Warehouse,WES 2233 LLC,2233 Sixth Ave. So.,98134.0,2,GREATER DUWAMISH,47.58238,-122.32719,1959,1.0,1,35400,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,35400.0,,,,,,84.0,11.89999962,11.89999962,29.10000038,29.10000038,419978.6875,1433026,419978.6875,1433026,0.0,0,82651,282006.0,1379.729736,137973.0,470783,False,,Compliant,,9.29,0.26
24348,2016,NonResidential,Distribution Center,Stoneway,1924 4th Ave S,98104.0,2,GREATER DUWAMISH,47.58517,-122.32853,1966,1.0,1,28144,0,"Distribution Center, Office",Distribution Center,22201.0,Office,6087.0,,,,19.0,30.39999962,30.79999924,91.69999695,92.19999695,858701.0,2930009,870127.125,2968996,0.0,0,237500,810350.0,483.5099792,48351.0,164980,False,,Compliant,,8.22,0.29
24351,2016,NonResidential,Warehouse,Pacific Coast Feather Corporate Office and Warehouse,1964 4th AVe S,98199.0,2,GREATER DUWAMISH,47.5842,-122.32826,1916,1.0,3,71283,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,57910.0,Office,13373.0,,,,41.0,34.90000153,37.20000076,93.30000305,96.90000153,2491238.25,8500457,2654698.5,9058207,0.0,0,566226,1931964.0,5592.740234,559274.0,1908322,False,,Compliant,,43.17,0.61
24354,2016,NonResidential,Warehouse,1760 4th Avenue South,1760 4th Avenue South,98134.0,2,GREATER DUWAMISH,47.58661,-122.3281,1989,1.0,1,23792,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,22992.0,Office,800.0,,,,,119.9000015,118.0999985,376.3999939,370.8999939,2852102.75,9731778,2810298.5,9589136,0.0,0,835903,2852102.0,0.0,0.0,0,False,,Compliant,,19.88,0.84
24356,2016,NonResidential,Small- and Mid-Sized Office,1550 4th Ave S,1550 4th Ave S,98134.0,2,GREATER DUWAMISH,47.58895,-122.32833,1979,1.0,2,47368,0,"Office, Parking",Office,47368.0,Parking,0.0,,,,99.0,22.0,21.79999924,69.09999847,68.5,1042652.625,3557678,1033962.125,3528025,0.0,0,305584,1042653.0,0.0,0.0,0,False,,Compliant,,7.27,0.15
24358,2016,NonResidential,Mixed Use Property,R&K Foods/RE-PC/Brinks,1563 6th Ave S,98134.0,2,GREATER DUWAMISH,47.58874,-122.32662,1931,1.0,1,46183,0,"Food Service, Non-Refrigerated Warehouse, Retail Store",Non-Refrigerated Warehouse,18871.0,Food Service,14000.0,Retail Store,13312.0,,,40.90000153,41.09999847,114.0999985,112.8000031,1890502.5,6450662,1898673.75,6478543,0.0,0,460463,1571102.0,3194.0,319400.0,1089838,False,,Compliant,,27.92,0.6
24359,2016,NonResidential,Small- and Mid-Sized Office,Jefferson Building,1401 East Jeffrson Street,98122.0,3,CENTRAL,47.60592,-122.31367,1984,1.0,5,72613,22788,"Office, Parking",Office,49825.0,Parking,22788.0,,,,84.0,52.20000076,55.29999924,142.3000031,145.6000061,2602213.75,8879121,2756929.5,9407033,0.0,0,611376,2086017.0,5161.969727,516197.0,1761337,False,,Compliant,,41.96,0.58
24363,2016,Multifamily LR (1-4),Low-Rise Multifamily,Jefferson Court Apartments,1717 E Jefferson Street,98122.0,3,CENTRAL,47.60585,-122.30927,1962,1.0,2,20931,0,Multifamily Housing,Multifamily Housing,20931.0,,,,,,39.0,68.5,76.40000153,97.40000153,107.0,1433504.375,4891319,1599591.25,5458031,0.0,0,74876,255478.0,11780.25977,1178026.0,4019591,False,,Compliant,,64.35,3.07
24374,2016,NonResidential,Retail Store,Jumbo chinese restaurant,4208 rainier ave so.,98118.0,2,SOUTHEAST,47.56514,-122.28781,1968,1.0,1,36071,0,Retail Store,Retail Store,36071.0,,,,,,97.0,42.09999847,42.09999847,81.90000153,81.90000153,1519952.125,5186291,1519952.125,5186291,0.0,0,190315,649355.0,8705.969727,870597.0,2970600,True,,Error - Correct Default Data,,50.76,1.41
24375,2016,SPS-District K-12,K-12 School,Hawthorne Elementary,4100 39th Ave. S.,98118.0,2,SOUTHEAST,47.56591,-122.28339,1989,1.0,3,51672,0,K-12 School,K-12 School,51672.0,,,,,2016,97.0,27.79999924,29.5,78.30000305,82.0,1436510.375,4901576,1523036.0,5196814,0.0,0,355663,1213523.0,2229.87085,222987.0,760863,False,,Compliant,,20.3,0.39
24376,2016,Nonresidential COS,Medical Office,SE Seattle Community Health Center,4400 37th Ave S,98118.0,2,SOUTHEAST,47.56364,-122.28572,1990,1.0,2,38352,11082,"Medical Office, Office",Medical Office,19987.0,Office,7505.0,,,,36.0,76.69999695,76.69999695,240.8999939,240.8999939,2108861.75,7195734,2108861.75,7195734,0.0,0,618071,2108861.0,0.0,0.0,0,False,,Compliant,,14.7,0.38
24377,2016,Multifamily LR (1-4),Low-Rise Multifamily,4420 Oregon Place,4420 36th Ave S,98144.0,2,SOUTHEAST,47.56363,-122.28648,1966,1.0,2,21300,0,Multifamily Housing,Multifamily Housing,21300.0,,,,,,,27.70000076,29.29999924,86.80000305,92.0,588969.8125,2009648,623971.625,2129079,0.0,0,172617,588970.0,0.0,0.0,0,False,,Compliant,,4.11,0.19
24381,2016,Nonresidential COS,Mixed Use Property,Rainier Community Center,4630 38th Ave S,98118.0,2,SOUTHEAST,47.56214,-122.28143,1995,1.0,1,28425,0,"Fitness Center/Health Club/Gym, Office, Other - Recreation",Fitness Center/Health Club/Gym,14081.0,Other - Recreation,12824.0,Office,1479.0,,,75.19999695,82.0,168.3999939,175.5,2133797.75,7280820,2326238.0,7937453,0.0,0,356185,1215305.0,9184.930664,918493.0,3134028,False,,Compliant,,57.25,2.01
24391,2016,Multifamily LR (1-4),Low-Rise Multifamily,Jefferson Court Apartments,10301 Greenwood Ave N,98133.0,6,NORTHWEST,47.70384,-122.35581,1987,1.0,4,70094,0,"Multifamily Housing, Parking",Multifamily Housing,45929.0,Parking,24165.0,,,,94.0,30.5,31.60000038,95.69999695,99.19999695,1400053.875,4777182,1451149.5,4951527,0.0,0,410332,1400054.0,0.0,0.0,0,False,,Compliant,,9.76,0.14
24393,2016,Multifamily LR (1-4),Low-Rise Multifamily,Willows Court Apartments,12316 28th Ave NE,98125.0,5,NORTH,47.71812,-122.2974,1987,1.0,4,134490,0,"Multifamily Housing, Parking",Multifamily Housing,93472.0,Parking,41018.0,,,,80.0,29.0,30.79999924,91.09999847,96.59999847,2712983.75,9257084,2876132.0,9813769,0.0,0,795130,2712984.0,0.0,0.0,0,False,,Compliant,,18.91,0.14
24397,2016,Multifamily LR (1-4),Low-Rise Multifamily,12040 28th Ave LLC,12040 28th Ave,98125.0,5,NORTH,47.71728,-122.29775,1976,1.0,3,36172,0,"Multifamily Housing, Parking",Multifamily Housing,27172.0,Parking,0.0,,,,73.0,26.39999962,26.39999962,82.80000305,82.80000305,716940.625,2446302,716940.625,2446302,0.0,0,210123,716940.0,0.0,0.0,0,False,,Compliant,,5.0,0.14
24406,2016,NonResidential,Other,Mini Cooper Car Dealership (ID24406),11550 LAKE CITY WAY NE,98125.0,5,NORTH,47.7139,-122.29794,2009,1.0,3,35115,0,Automobile Dealership,Automobile Dealership,35115.0,,,,,,,54.79999924,58.5,148.0,151.8999939,1922953.25,6561388,2053325.25,7006236,0.0,0,445866,1521297.0,4016.560059,401656.0,1370507,False,,Compliant,,31.94,0.91
24412,2016,Multifamily LR (1-4),Low-Rise Multifamily,Michelle Apartments,940 N 98th ST,98103.0,5,NORTHWEST,47.70089,-122.34555,1985,1.0,4,38100,0,"Multifamily Housing, Parking",Multifamily Housing,32432.0,Parking,1000.0,,,,73.0,32.5,33.59999847,102.0999985,105.4000015,1054581.375,3598380,1089007.875,3715849,0.0,0,309080,1054581.0,0.0,0.0,0,False,,Compliant,,7.35,0.19
24415,2016,NonResidential,Mixed Use Property,Aurora Improvements,9401 Aurora Ave N,98103.0,5,NORTHWEST,47.69734,-122.34639,1972,1.0,1,66704,0,"Distribution Center, Non-Refrigerated Warehouse, Office, Other - Education, Parking",Other - Education,23904.0,Distribution Center,18500.0,Non-Refrigerated Warehouse,18500.0,,,9.0,10.19999981,17.70000076,19.39999962,600516.875,2049048,677904.625,2313106,0.0,0,76995,262709.0,3378.07959,337808.0,1152648,False,,Compliant,,19.77,0.3
24418,2016,Nonresidential COS,Warehouse,Technical Metering Operations,1133 N 100th St,98103.0,5,NORTHWEST,47.70117,-122.34284,1969,1.0,1,25658,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,18854.0,Office,6804.0,,,,,41.5,41.5,110.0,110.0,1063960.125,3630382,1063960.125,3630382,0.0,0,239048,815633.0,2483.27002,248327.0,847326,False,,Compliant,,18.87,0.74
24426,2016,Multifamily LR (1-4),Low-Rise Multifamily,HALMAR,103 13th Ave E,98102.0,3,EAST,47.61894,-122.3162,1908,1.0,3,23490,0,Multifamily Housing,Multifamily Housing,23490.0,,,,,,58.0,70.40000153,77.40000153,97.30000305,104.6999969,1652833.25,5639701,1818106.125,6203635,0.0,0,77109,263098.0,13897.34961,1389735.0,4741972,False,,Compliant,,75.64,3.22
24429,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Heights on Capitol Hill,130 Harvard Ave. East,98102.0,3,EAST,47.61949539,-122.3220656,2006,1.0,5,131050,43315,"Multifamily Housing, Parking",Multifamily Housing,66679.0,Parking,32901.0,,,,60.0,46.90000153,48.79999924,142.5,147.1000061,3129057.0,10676785,3256701.0,11112324,0.0,0,872126,2975694.0,1533.630005,153363.0,523296,False,,Compliant,,28.89,0.22
24431,2016,Multifamily LR (1-4),Low-Rise Multifamily,La Salle,105 Harvard Ave E,98102.0,3,EAST,47.61911,-122.32244,1928,1.0,4,40800,0,Multifamily Housing,Multifamily Housing,40800.0,,,,,,87.0,56.09999847,64.0,79.30000305,87.59999847,2288635.0,7809146,2613047.75,8916088,0.0,0,116594,397822.0,18908.12891,1890813.0,6451721,False,,Compliant,,103.19,2.53
24432,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ramayana Apartments,119 Harvard Ave E,98102.0,3,EAST,47.61932,-122.32257,1965,1.0,5,39226,0,Multifamily Housing,Multifamily Housing,39226.0,,,,,,77.0,23.20000076,25.0,72.90000153,78.40000153,911088.8125,3108764,979190.0,3341134,0.0,0,267024,911089.0,0.0,0.0,0,False,,Compliant,,6.35,0.16
24435,2016,NonResidential,Small- and Mid-Sized Office,10th Ave.,1423 10th Ave E,98122.0,3,EAST,47.61345,-122.3198,1907,1.0,2,36000,0,"Office, Other",Office,27600.0,Other,8400.0,,,,95.0,29.10000038,30.20000076,77.69999695,79.69999695,1046187.625,3569740,1085871.625,3705147,0.0,0,238351,813255.0,2329.330078,232933.0,794800,False,,Compliant,,18.04,0.5
24441,2016,Multifamily LR (1-4),Low-Rise Multifamily,Winston Apartment,1019 East Pike Street,98122.0,3,EAST,47.61391,-122.31852,1905,1.0,3,23469,0,Multifamily Housing,Multifamily Housing,23469.0,,,,,,11.0,66.40000153,71.69999695,102.6999969,108.1999969,1559452.75,5321073,1682208.375,5739933,0.0,0,108308,369549.0,11899.04004,1189904.0,4060120,False,,Compliant,,65.77,2.8
