OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
27306,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Parc on Summit,1614 Summit Ave,98122.0,3.0,EAST,47.61566,-122.32533000000001,1990.0,2.0,5.0,57091,0.0,Multifamily Housing,Multifamily Housing,57091.0,,,,,,81.0,25.20000076,26.10000038,79.0,82.09999847,1436109.0,1492450.375,0.0,420899.4063,1436109.0,0.0,0.0,False,Compliant,,10.01,0.18
27321,2016,Multifamily LR (1-4),Low-Rise Multifamily,Village Vista,5000 22nd Ave NE,98105.0,4.0,NORTHEAST,47.66512,-122.30418999999999,1958.0,4.0,3.0,30240,0.0,Multifamily Housing,Multifamily Housing,30240.0,,,,,,55.0,28.29999924,30.5,88.90000153,95.59999847,855946.0,920951.875,0.0,250863.4063,855946.0,0.0,0.0,False,Compliant,,5.97,0.2
27342,2016,Multifamily LR (1-4),Low-Rise Multifamily,Raven Wood,9502 - 9508 Ravenna Avenue NE,98115.0,5.0,NORTH,47.697790000000005,-122.30442,1979.0,1.0,3.0,21798,0.0,Multifamily Housing,Multifamily Housing,18171.0,,,,,,65.0,30.79999924,32.79999924,96.59999847,102.9000015,558893.375,595545.125,0.0,163802.2969,558893.0,0.0,0.0,False,Compliant,,3.9,0.18
27343,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ravenna Woods,2300 NE 89TH ST,98115.0,5.0,NORTHEAST,47.69327,-122.30346999999999,1981.0,1.0,3.0,42448,0.0,Multifamily Housing,,,,,,,,66.0,29.39999962,31.39999962,92.30000305,98.69999695,1247918.0,1333830.875,0.0,365743.8125,1247918.0,0.0,0.0,False,Compliant,,8.7,0.2
27348,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Regata Condominium,1700 N Northlake Way,98103.0,4.0,LAKE UNION,47.64734,-122.33671000000001,2002.0,1.0,5.0,125241,0.0,"Multifamily Housing, Parking",Multifamily Housing,138442.0,Parking,53533.0,,,,93.0,40.59999847,42.79999924,78.59999847,81.0,5614256.5,5930424.5,0.0,700028.375,2388497.0,32257.5918,3225759.0,False,Compliant,,187.97,1.5
27350,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Regatta,1502 Alki Ave SW,98116.0,1.0,SOUTHWEST,47.59028,-122.39281000000001,1997.0,1.0,6.0,21900,0.0,Multifamily Housing,Multifamily Housing,21900.0,,,,,,,27.10000038,29.89999962,59.59999847,64.59999847,592899.0,655563.8125,0.0,95686.39844,326482.0,2664.169678,266417.0,False,Compliant,,16.43,0.75
27352,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Lane Place Condominium,400  Boylston Ave E,98102.0,3.0,EAST,47.62212,-122.32293,1931.0,1.0,4.0,32430,0.0,Multifamily Housing,Multifamily Housing,32430.0,,,,,,82.0,26.10000038,29.39999962,82.09999847,92.30000305,847514.5,953713.375,0.0,248392.2969,847515.0,0.0,0.0,False,Compliant,,5.91,0.18
27359,2016,Multifamily LR (1-4),Low-Rise Multifamily,Parkshore Villa,9030 Seward Park Ave S,98118.0,2.0,SOUTHEAST,47.52241,-122.2645,1971.0,1.0,4.0,87696,0.0,Multifamily Housing,Multifamily Housing,87696.0,,,,,,15.0,26.79999924,28.70000076,84.19999695,90.19999695,2352982.75,2519849.75,0.0,689619.6875,2352982.0,0.0,0.0,False,Compliant,,16.4,0.19
27360,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Summit Condo,211 Summit Ave E,98102.0,3.0,EAST,47.620059999999995,-122.32585,1984.0,1.0,4.0,50299,0.0,Multifamily Housing,Multifamily Housing,41299.0,,,,,,45.0,40.90000153,43.20000076,128.3000031,135.6000061,1687738.0,1783687.125,0.0,494647.6875,1687738.0,0.0,0.0,False,Compliant,,11.77,0.23
27361,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Terrace Condo HOA,530 West Olympic Place,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62733,-122.3645,1949.0,1.0,4.0,34882,6147.0,"Multifamily Housing, Parking",Multifamily Housing,28735.0,Parking,6147.0,,,,52.0,79.69999695,90.80000305,113.09999850000001,125.09999850000001,2291269.5,2609316.5,0.0,118261.5,403508.0,18877.61133,1887761.0,False,Compliant,,103.07,2.95
27363,2016,Multifamily LR (1-4),Low-Rise Multifamily,PARKE GRANDVIEW,1520 15TH AVE E,98112.0,3.0,EAST,47.63289,-122.31223999999999,1980.0,1.0,4.0,26808,0.0,Multifamily Housing,Multifamily Housing,26808.0,,,,,,17.0,36.09999847,37.90000153,113.3000031,119.1999969,967492.875,1017339.313,0.0,283555.9063,967493.0,0.0,0.0,False,Compliant,,6.74,0.25
27365,2016,SPS-District K-12,K-12 School,Adams Elementary,6110 28th Ave. N.W.,98107.0,6.0,BALLARD,47.673629999999996,-122.39152,1989.0,1.0,2.0,57298,0.0,K-12 School,K-12 School,60882.0,,,,,,91.0,26.10000038,27.60000038,81.80000305,86.69999695,1586388.75,1681189.25,0.0,464943.9063,1586389.0,0.0,0.0,True,Error - Correct Default Data,,11.06,0.19
27369,2016,Multifamily HR (10+),High-Rise Multifamily,Parkview Plaza,1101 Seneca St,98101.0,3.0,EAST,47.61063,-122.32601000000001,1981.0,1.0,18.0,78538,0.0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,78538.0,Parking,19200.0,Swimming Pool,0.0,,6.0,70.90000153,76.69999695,182.6999969,199.5,5571501.5,6026981.5,0.0,1191634.25,4065856.0,15056.4502,1505645.0,False,Compliant,,108.31,1.38
27378,2016,NonResidential,Supermarket / Grocery Store,Safeway 1550 - Roosevelt Way,7300 Roosevelt Way NE,98115.0,4.0,NORTHEAST,47.68217,-122.31675,1997.0,1.0,1.0,76585,38585.0,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,Parking,0.0,,,,18.0,335.5,346.7000122,761.2999877999999,773.0999756,13906080.0,14368231.0,0.0,2377499.5,8112028.0,57940.50391,5794050.0,False,Compliant,,364.27,4.76
27381,2016,NonResidential,Worship Facility,Cross & Crown Church,4554 12th Ave NE,98105.0,4.0,NORTHEAST,47.66295,-122.31493999999999,1938.0,1.0,3.0,26373,0.0,Worship Facility,Worship Facility,26373.0,,,,,,75.0,36.59999847,44.5,60.79999924,69.09999847,964236.0,1172287.125,0.0,82789.60156,282478.0,6817.580078,681758.0,False,Compliant,,38.18,1.45
27386,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Renaissance at 1st and Lee,1414 1st Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63176,-122.35763,2004.0,1.0,6.0,40128,0.0,Multifamily Housing,Multifamily Housing,40128.0,,,,,,,40.29999924,43.09999847,73.80000305,76.69999695,1618017.75,1728720.125,0.0,176864.5,603462.0,10145.55957,1014556.0,False,Compliant,,58.09,1.45
27387,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Renaissance Condominium Association of Queen Anne,1011 5th Avenue N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.628479999999996,-122.34788,1985.0,1.0,4.0,24581,0.0,"Multifamily Housing, Parking",Multifamily Housing,24948.0,Parking,5035.0,,,,,22.70000076,24.70000076,71.30000305,77.5,566216.8125,615681.125,0.0,165948.5938,566217.0,0.0,0.0,False,Compliant,,3.95,0.16
27388,2016,Multifamily LR (1-4),Low-Rise Multifamily,RENAISSANCE ON QUEEN ANNE,810 Taylor AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62662,-122.34577,1978.0,1.0,3.0,34066,0.0,Multifamily Housing,Multifamily Housing,34066.0,,,,,,70.0,25.29999924,27.20000076,79.40000153,85.30000305,861109.0,925212.625,0.0,252376.5938,861109.0,0.0,0.0,False,Compliant,,6.0,0.18
27389,2016,NonResidential,Small- and Mid-Sized Office,Leschi Lakecenter,120 Lakeside,98122.0,3.0,CENTRAL,47.60207,-122.28481000000001,1956.0,6.0,2.0,75868,0.0,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,,,47.5,47.5,149.1999969,149.1999969,3605749.75,3605749.75,0.0,1056784.75,3605750.0,0.0,0.0,False,Compliant,,25.14,0.33
27397,2016,Multifamily LR (1-4),Low-Rise Multifamily,Gables Cooperative Association,409 16th Avenue East,98112.0,3.0,EAST,47.62249,-122.31183,1911.0,2.0,4.0,33430,0.0,Multifamily Housing,Multifamily Housing,33433.0,,,,,,51.0,65.59999847,73.40000153,88.69999695,96.90000153,2192111.5,2454397.0,0.0,92900.79688,316978.0,18751.33984,1875134.0,False,Compliant,,101.8,3.05
27405,2016,Multifamily LR (1-4),Low-Rise Multifamily,Harrison at 15th,1505 E. Harrison,98112.0,3.0,EAST,47.62186,-122.3125,2001.0,1.0,4.0,28878,0.0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,20723.0,Parking,6000.0,Retail Store,4800.0,,,29.0,29.0,86.40000153,86.40000153,740786.0,740786.0,0.0,200176.0938,683001.0,577.8499756,57785.0,False,Compliant,,7.83,0.27
27406,2016,NonResidential,Mixed Use Property,The GreenLind Building,340 15th Ave E,98112.0,3.0,EAST,47.62164,-122.31238,1947.0,1.0,2.0,21656,0.0,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,5656.0,Other - Public Services,5561.0,Restaurant,5090.0,,,74.30000305,74.30000305,148.1000061,148.1000061,1607972.25,1607972.25,0.0,212848.2031,726238.0,8817.339844,881734.0,False,Compliant,,51.89,2.4
27416,2016,Multifamily HR (10+),High-Rise Multifamily,University House,4700 12th Ave NE,98105.0,4.0,NORTHEAST,47.66341,-122.3149,1971.0,1.0,11.0,72831,0.0,"Multifamily Housing, Non-Refrigerated Warehouse",Multifamily Housing,46104.0,Non-Refrigerated Warehouse,23823.0,,,,72.0,34.0,36.70000076,105.0,113.6999969,2375104.0,2569659.75,0.0,679956.5,2320012.0,550.9199219,55092.0,False,Compliant,,19.1,0.26
27417,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ellipse Apartments,4744 12th Ave NE,98105.0,4.0,NORTHEAST,47.66438,-122.31499,2006.0,1.0,6.0,82254,21764.0,Multifamily Housing,Multifamily Housing,60490.0,,,,,,89.0,26.29999924,27.70000076,82.59999847,86.90000153,1591528.5,1673636.25,0.0,466450.3125,1591528.0,0.0,0.0,False,Compliant,,11.1,0.13
27430,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Acacia Court,4707 12th Ave NE,98105.0,4.0,NORTHEAST,47.6634,-122.31556,2005.0,1.0,6.0,57700,15569.0,"Multifamily Housing, Office, Parking",Multifamily Housing,39935.0,Parking,15540.0,Office,2695.0,,,44.5,46.90000153,97.0,101.5,1898509.75,2000765.625,0.0,300546.8125,1025466.0,8730.44043,873044.0,False,Compliant,,53.52,0.93
27431,2016,Multifamily LR (1-4),Low-Rise Multifamily,Residence At 5th Avenue North Condominium,815 5th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.626979999999996,-122.3473,2002.0,1.0,4.0,58359,0.0,Multifamily Housing,Multifamily Housing,58359.0,,,,,,61.0,33.29999924,33.90000153,78.69999695,79.40000153,1941363.5,1979588.75,0.0,358205.0,1222195.0,7191.680176000001,719168.0,False,Compliant,,46.72,0.8
27433,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ridgemont Condominium,7720 Greenwood Ave N,98103.0,6.0,NORTHWEST,47.68523,-122.35491999999999,2002.0,1.0,4.0,23236,0.0,Multifamily Housing,Multifamily Housing,23236.0,,,,,,57.0,25.5,27.29999924,80.19999695,85.69999695,593296.1875,634214.6875,0.0,173885.2031,593296.0,0.0,0.0,False,Compliant,,4.14,0.18
27436,2016,Multifamily LR (1-4),Low-Rise Multifamily,Phinney Terrace,6561 Phinney Ave N,98103.0,6.0,NORTHWEST,47.67711,-122.35471000000001,1984.0,1.0,3.0,43788,0.0,"Multifamily Housing, Retail Store",Multifamily Housing,43425.0,Retail Store,363.0,,,,,31.10000038,32.90000153,97.59999847,103.4000015,1360400.5,1442530.25,0.0,398710.5,1360400.0,0.0,0.0,False,Compliant,,9.48,0.22
27438,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Riva at Lake Union,1550 Eastlake Ave. East,98102.0,4.0,LAKE UNION,47.63363,-122.32528,1996.0,1.0,7.0,39329,0.0,Multifamily Housing,Multifamily Housing,39329.0,,,,,,69.0,24.5,26.10000038,77.09999847,81.90000153,965291.6875,1025590.375,0.0,282910.8125,965292.0,0.0,0.0,False,Compliant,,6.73,0.17
27455,2016,Nonresidential COS,Distribution Center,The Seattle Public Library - Queen Anne Storage Facility,1529 Fourth Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63319,-122.36294,1921.0,1.0,3.0,23040,0.0,Distribution Center,Distribution Center,23040.0,,,,,,,18.29999924,20.5,57.40000153,64.40000153,421430.0,472415.4063,0.0,123514.0,421430.0,0.0,0.0,False,Compliant,,2.94,0.13
27456,2016,NonResidential,Other,ATWATER,1503 3RD AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.63286,-122.36141,1956.0,1.0,2.0,36771,0.0,Other,Other,34856.0,,,,,,,156.3000031,154.8999939,490.70001219999995,486.5,5447076.5,5400237.5,0.0,1596446.625,5447076.0,0.0,0.0,False,Compliant,,37.97,1.03
27459,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Gilbert House Apartments,1529 Queen Anne Ave. N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.633379999999995,-122.35738,2005.0,1.0,4.0,87261,0.0,Multifamily Housing,Multifamily Housing,97425.0,,,,,,76.0,18.5,19.5,42.90000153,45.09999847,1803753.25,1895075.75,0.0,319884.9063,1091447.0,7123.059081999999,712306.0,False,Compliant,,45.44,0.52
27472,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Magnolia,4250 34th Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.659040000000005,-122.40043999999999,1989.0,1.0,3.0,34854,0.0,Multifamily Housing,Multifamily Housing,25666.0,,,,,,69.0,27.5,28.70000076,86.30000305,90.0,705621.6875,736040.625,0.0,206805.9063,705622.0,0.0,0.0,False,Compliant,,4.92,0.14
27482,2016,NonResidential,Warehouse,8000 5th Ave S,8000 5th Ave s,98108.0,1.0,GREATER DUWAMISH,47.531040000000004,-122.32784,1977.0,1.0,1.0,24024,0.0,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,14314.0,Other - Services,9710.0,,,,,15.60000038,16.79999924,49.09999847,52.90000153,375773.5938,404484.4063,0.0,110132.8984,375773.0,0.0,0.0,False,Compliant,,2.62,0.11
27488,2016,NonResidential,Warehouse,West Coast Wire Rope & Rigging Inc,7777 7th Ave South,98108.0,1.0,GREATER DUWAMISH,47.53326,-122.32578999999998,1953.0,1.0,1.0,42420,0.0,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,27420.0,Other,10000.0,Office,5000.0,,34.0,22.79999924,26.60000038,47.29999924,51.29999924,965425.1875,1129170.375,0.0,139015.2969,474320.0,4911.050293,491105.0,False,Compliant,,29.39,0.69
27494,2016,NonResidential,Distribution Center,Pacific Western Agencies,7700 2nd Ave S,98108.0,1.0,GREATER DUWAMISH,47.53379,-122.33063,1979.0,1.0,1.0,36982,0.0,"Distribution Center, Office",Distribution Center,34382.0,Office,2600.0,,,,,10.10000038,11.0,26.60000038,27.70000076,374753.8125,405866.9063,0.0,82753.20313,282354.0,923.9979248,92400.0,False,Compliant,,6.88,0.19
27504,2016,NonResidential,Warehouse,WHECO,7417 4TH AVE S,98108.0,1.0,GREATER DUWAMISH,47.53651,-122.32954,1964.0,1.0,2.0,23400,0.0,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,Office,3374.0,Parking,0.0,,,18.79999924,19.5,59.0,61.09999847,439266.9063,454896.5,0.0,128741.7969,439267.0,0.0,0.0,False,Compliant,,3.06,0.13
27510,2016,Multifamily LR (1-4),Low-Rise Multifamily,Le Parc Condo,1231 5th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63084,-122.34788999999999,1992.0,1.0,4.0,21232,0.0,Multifamily Housing,Multifamily Housing,22209.0,,,,,,,23.5,24.60000038,65.0,66.19999695,522423.6875,547099.0,0.0,125646.3984,428706.0,937.1799927000001,93718.0,False,Compliant,,7.97,0.38
27515,2016,Multifamily LR (1-4),Low-Rise Multifamily,Leschi Shores,720 Lakeside Ave S,98144.0,3.0,CENTRAL,47.595929999999996,-122.28688999999999,1957.0,1.0,4.0,22810,0.0,"Multifamily Housing, Swimming Pool",Multifamily Housing,16299.0,Swimming Pool,0.0,,,,39.0,56.29999924,56.5,151.3000031,156.8000031,917783.5,921246.125,0.0,210681.0,718844.0,1989.4000239999998,198940.0,False,Compliant,,15.58,0.68
27526,2016,Multifamily LR (1-4),Low-Rise Multifamily,Vali Hai,800 1st Ave N.,98112.0,7.0,MAGNOLIA / QUEEN ANNE,47.6267,-122.35506000000001,1959.0,2.0,4.0,43346,0.0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,43346.0,Parking,12600.0,Swimming Pool,0.0,,5.0,104.3000031,111.90000149999999,205.6000061,216.10000609999997,4519115.0,4850560.0,0.0,584334.6875,1993750.0,25253.65039,2525365.0,False,Non-Compliant,High outlier,148.02,3.41
27528,2016,Multifamily LR (1-4),Low-Rise Multifamily,100 Roy St. Apartments,100 Roy St,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62573,-122.35496,1948.0,1.0,3.0,53280,0.0,Multifamily Housing,Multifamily Housing,53280.0,,,,,,100.0,36.90000153,42.20000076,42.0,47.70000076,1963481.625,2249607.0,0.0,24442.40039,83397.0,18800.83984,1880084.0,False,Compliant,,100.43,1.88
27532,2016,NonResidential,Other,Color Craft Building,621 2nd Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62518,-122.35316999999999,1948.0,1.0,2.0,30720,0.0,"Office, Other, Parking",Other,28120.0,Parking,1600.0,Office,1000.0,,,57.79999924,65.80000305,95.30000305,104.0999985,1683064.25,1915150.75,0.0,141280.0,482047.0,12010.16992,1201017.0,False,Compliant,,67.15,2.19
27540,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID#27540) BEL-AIR APTS,801 3RD AVE N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62655,-122.35173,1958.0,1.0,4.0,21056,0.0,Multifamily Housing,Multifamily Housing,21056.0,,,,,,87.0,24.20000076,25.79999924,76.09999847,80.90000153,510517.0,542248.125,0.0,149623.9063,510517.0,0.0,0.0,False,Compliant,,3.56,0.17
27553,2016,NonResidential,Warehouse,DAE II,676 S Industrial Way,98108.0,2.0,GREATER DUWAMISH,47.56626,-122.3244,1972.0,1.0,1.0,23232,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23232.0,,,,,,,5.5,5.5,17.20000076,17.20000076,127374.0,127374.0,0.0,37331.19922,127374.0,0.0,0.0,False,Compliant,,0.89,0.04
27554,2016,NonResidential,Warehouse,L&W Food Corporation,651 S. Industrial Way,98108.0,2.0,GREATER DUWAMISH,47.56501,-122.3248,1974.0,1.0,1.0,35046,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,,,,,,100.0,32.70000076,33.59999847,88.30000305,88.69999695,1063269.125,1092979.75,0.0,246589.7031,841364.0,2219.050049,221905.0,False,Compliant,,17.65,0.5
27561,2016,NonResidential,Refrigerated Warehouse,OVERSEA CASING CO.,601 S NEVADA ST,98108.0,2.0,GREATER DUWAMISH,47.56477,-122.32628000000001,1961.0,1.0,1.0,25577,0.0,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,,,35.0,34.5,95.90000153,94.0,895784.6875,883072.875,0.0,212094.7969,723667.0,1721.1700440000002,172117.0,False,Compliant,,14.19,0.55
27562,2016,NonResidential,Warehouse,MVI 7th Avenue,4329 7th Ave S,98108.0,2.0,GREATER DUWAMISH,47.564479999999996,-122.32484,1974.0,1.0,1.0,43380,0.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,,,,,,89.0,9.5,9.600000381000001,29.70000076,30.29999924,405062.0,412764.8125,0.0,118716.8984,405062.0,0.0,0.0,False,Compliant,,2.82,0.07
27567,2016,NonResidential,Small- and Mid-Sized Office,4010 Associates,4010 Stone Way North,98020.0,4.0,LAKE UNION,47.65576,-122.34208000000001,1995.0,1.0,3.0,20410,0.0,Office,Office,20410.0,,,,,,8.0,133.3000031,138.6000061,287.7999878,293.39999389999997,2720238.25,2827857.0,0.0,423259.0938,1444160.0,12760.780270000001,1276078.0,False,Compliant,,77.84,3.81
27569,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lumen Condominium,501 Roy St,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006.0,1.0,3.0,97855,0.0,"Multifamily Housing, Parking",Multifamily Housing,97855.0,Parking,55020.0,,,,92.0,30.60000038,30.60000038,75.5,75.5,2990238.75,2990238.75,0.0,595580.6875,2032121.0,9581.169922,958117.0,False,Compliant,,65.05,0.66
27570,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Luminaire,12328 31st Ave NE,98125.0,5.0,NORTH,47.71816,-122.29484,2004.0,1.0,6.0,41149,0.0,"Multifamily Housing, Parking",Multifamily Housing,41149.0,Parking,25100.0,,,,79.0,43.59999847,44.20000076,105.09999850000001,105.6999969,1795462.75,1820555.5,0.0,342039.5,1167039.0,6284.240234000001,628424.0,False,Compliant,,41.51,1.01
27573,2016,Multifamily LR (1-4),Low-Rise Multifamily,Aqua Terrace Apartments,1020 5th Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.628679999999996,-122.34718000000001,1959.0,1.0,3.0,22937,0.0,Multifamily Housing,Multifamily Housing,22937.0,,,,,,89.0,22.10000038,23.29999924,69.5,73.0,507976.0,533453.625,0.0,148879.2031,507976.0,0.0,0.0,False,Compliant,,3.54,0.15
27574,2016,Multifamily LR (1-4),Low-Rise Multifamily,Taylor Apartments,901 Taylor Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.627320000000005,-122.34668,1967.0,1.0,4.0,21168,0.0,Multifamily Housing,Multifamily Housing,20000.0,,,,,,59.0,26.70000076,28.5,83.69999695,89.40000153,533226.8125,569668.1875,0.0,156279.7969,533227.0,0.0,0.0,False,Compliant,,3.72,0.18
27582,2016,Multifamily HR (10+),High-Rise Multifamily,Meridian Condominium,1420 Terry Ave,98101.0,7.0,EAST,47.612629999999996,-122.32923999999998,2002.0,1.0,27.0,179678,0.0,Multifamily Housing,Multifamily Housing,179678.0,,,,,,24.0,59.5,62.40000153,126.40000149999999,129.3999939,10699566.0,11210376.0,0.0,1609223.75,5490671.0,52088.9375,5208894.0,False,Compliant,,314.92,1.75
27584,2016,Multifamily HR (10+),High-Rise Multifamily,Meridian Manor Apartments,10345 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70451,-122.33453,1979.0,1.0,10.0,75070,0.0,Multifamily Housing,Multifamily Housing,75070.0,,,,,,18.0,50.59999847,53.20000076,158.8000031,167.0,3796986.5,3992223.5,0.0,1112832.875,3796986.0,0.0,0.0,False,Compliant,,26.47,0.35
27585,2016,Multifamily LR (1-4),Low-Rise Multifamily,Meridian Terrace Apartments,1810 N 103rd ST,98133.0,5.0,NORTHWEST,47.70355,-122.33502,1988.0,1.0,3.0,48433,0.0,"Multifamily Housing, Parking",Multifamily Housing,35854.0,Parking,12579.0,,,,92.0,26.0,26.79999924,81.69999695,84.30000305,932598.6875,962095.375,0.0,273329.0,932599.0,0.0,0.0,False,Compliant,,6.5,0.13
27587,2016,NonResidential,Small- and Mid-Sized Office,Meridian Center Building,10303 Meridian Ave N,98133.0,5.0,NORTHWEST,47.70349,-122.33424,1983.0,1.0,3.0,24696,6300.0,"Office, Parking",Office,18396.0,Parking,6300.0,,,,87.0,33.90000153,33.90000153,106.5,106.5,624125.625,624125.625,0.0,182920.7031,624125.0,0.0,0.0,False,Compliant,,4.35,0.18
27590,2016,Multifamily LR (1-4),Low-Rise Multifamily,Meridian 106,2100 N 106th St,98133.0,5.0,NORTHWEST,47.70612,-122.3335,1979.0,1.0,4.0,20806,0.0,Multifamily Housing,Multifamily Housing,20806.0,,,,,,82.0,27.70000076,28.70000076,87.0,90.19999695,576644.125,597506.1875,0.0,169004.7031,576644.0,0.0,0.0,False,Compliant,,4.02,0.19
27591,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Meritage Condo HOA,124 Bellevue Ave E,98102.0,3.0,EAST,47.61943,-122.32626,2006.0,0.0,7.0,43142,0.0,Multifamily Housing,Multifamily Housing,43142.0,,,,,,67.0,32.70000076,34.09999847,99.19999695,102.9000015,1412280.25,1469640.375,0.0,392145.0938,1337999.0,742.8099976,74281.0,False,Compliant,,13.27,0.31
27593,2016,Multifamily LR (1-4),Low-Rise Multifamily,Merrill Court,718 E Aloha St,98102.0,3.0,EAST,47.62705,-122.32306000000001,1985.0,1.0,3.0,47544,0.0,"Multifamily Housing, Parking",Multifamily Housing,40125.0,Parking,17050.0,,,,,46.59999847,52.79999924,81.80000305,89.69999695,1868497.125,2119531.75,0.0,185013.7969,631267.0,12372.2998,1237230.0,False,Compliant,,70.11,1.47
