OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
26587,2016,NonResidential,Small- and Mid-Sized Office,1600 Fairview,1600 Fairview Ave E,98102.0,4.0,LAKE UNION,47.63,-122.33,1998.0,1.0,3.0,37639,9999.0,"Laboratory, Office",Office,20434.0,Laboratory,7557.0,,,,,221.4,221.4,695.3,695.3,6197824.5,6197824.5,0.0,1816478.25,6197824.0,0.0,0.0,False,Compliant,,43.21,1.15
26592,2016,Multifamily LR (1-4),Low-Rise Multifamily,state hotel,114 1/2 1st ave s,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,4.0,21840,0.0,"Multifamily Housing, Restaurant",Multifamily Housing,21840.0,Restaurant,4752.0,,,,98.0,17.7,18.2,55.7,57.2,471484.81,484202.0,0.0,138184.3,471485.0,0.0,0.0,False,Compliant,,3.29,0.15
26593,2016,NonResidential,Small- and Mid-Sized Office,Delmar Building,108 South Washington St,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,4.0,22840,0.0,"Office, Other",Office,18400.0,Other,4440.0,,,,64.0,38.6,43.0,121.2,135.1,881386.19,983053.38,0.0,258319.5,881386.0,0.0,0.0,True,Error - Correct Default Data,,6.14,0.27
26594,2016,NonResidential,Other,107 Occidental Ave S,107 Occidental Ave S,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,1.0,21420,0.0,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",Museum,10420.0,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,,,41.7,41.8,121.6,119.7,810636.88,812371.62,0.0,211742.91,722467.0,881.7,88170.0,False,Compliant,,9.72,0.45
26596,2016,NonResidential,Small- and Mid-Sized Office,W0164 Washington Building,164 s washington  st,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,1.0,20880,0.0,Office,Office,20880.0,,,,,,94.0,32.7,32.7,102.8,102.8,683274.0,683274.0,0.0,200256.09,683274.0,0.0,0.0,False,Compliant,,4.76,0.23
26598,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lucknow/NW Loft Apartments,215 2nd Ave S,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,5.0,38765,2280.0,Multifamily Housing,Multifamily Housing,26759.0,,,,,,93.0,20.5,22.2,64.3,69.7,548292.69,593629.88,0.0,160695.41,548293.0,0.0,0.0,False,Compliant,,3.82,0.1
26600,2016,NonResidential,Mixed Use Property,Cadillac Hotel,319 2nd Avenue South,98104.0,7.0,DOWNTOWN,47.6,-122.33,1966.0,1.0,3.0,26000,0.0,"Office, Other - Entertainment/Public Assembly",Office,13000.0,Other - Entertainment/Public Assembly,13000.0,,,,,40.9,40.9,108.9,108.9,1063035.88,1063035.88,0.0,240346.09,820061.0,2429.75,242975.0,False,Compliant,,18.62,0.72
26601,2016,NonResidential,Small- and Mid-Sized Office,Duncan Building,315 2nd Avenue South,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,3.0,38675,0.0,"Office, Restaurant",Office,12100.0,Restaurant,4281.0,,,,,118.4,119.4,287.6,285.3,1938776.75,1956121.12,0.0,375174.31,1280095.0,6586.82,658682.0,False,Compliant,,43.91,1.14
26602,2016,Nonresidential COS,Small- and Mid-Sized Office,Fire Headquarters,301 2nd Ave S (401 Yesler Way),98104.0,7.0,DOWNTOWN,47.6,-122.33,1929.0,1.0,4.0,49951,0.0,"Office, Other",Office,32039.0,Other,24035.0,,,,,91.6,101.4,175.2,185.5,5134446.0,5683758.0,382080.0,613399.38,2092919.0,26594.47,2659447.0,False,Compliant,,185.33,3.71
26603,2016,Multifamily LR (1-4),Low-Rise Multifamily,Queen's Court,124 Warren Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.35,1930.0,1.0,3.0,23052,0.0,Multifamily Housing,Multifamily Housing,32947.0,,,,,,72.0,22.7,24.1,68.8,72.9,748555.5,792814.0,0.0,207631.7,708439.0,401.16,40116.0,False,Compliant,,7.07,0.31
26607,2016,Multifamily LR (1-4),Low-Rise Multifamily,1811 Eastlake,1811 Eastlake,98101.0,7.0,DOWNTOWN,47.62,-122.33,2005.0,1.0,4.0,41461,0.0,"Multifamily Housing, Parking",Multifamily Housing,33695.0,Parking,7993.0,,,,25.0,93.9,100.3,178.2,185.0,3163537.0,3379950.0,0.0,376237.41,1283722.0,18798.15,1879815.0,False,Compliant,,108.79,2.62
26611,2016,NonResidential,Medical Office,Rainier Beach Medical & Dental Clinic,9245 Rainier Ave S,98118.0,2.0,SOUTHEAST,47.52,-122.27,2010.0,1.0,2.0,25880,0.0,Medical Office,Medical Office,25880.0,,,,,,8.0,75.0,75.6,224.6,225.2,1941728.75,1956483.5,0.0,529255.69,1805820.0,1359.08,135908.0,False,Compliant,,19.81,0.77
26614,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Barton Place,9201 Rainier Ave S,98118.0,2.0,SOUTHEAST,47.52,-122.27,1971.0,1.0,6.0,65418,0.0,Multifamily Housing,Multifamily Housing,65418.0,,,,,,83.0,36.3,40.6,93.4,106.4,2372126.25,2657218.25,0.0,507209.31,1730598.0,6415.28,641528.0,False,Compliant,,46.14,0.71
26618,2016,Multifamily LR (1-4),Low-Rise Multifamily,Hiawatha Artist Lofts,843 Hiawatha Place S,98144.0,3.0,CENTRAL,47.59,-122.31,2007.0,1.0,4.0,65161,0.0,"Multifamily Housing, Parking",Multifamily Housing,65161.0,Parking,19205.0,,,,60.0,28.8,30.7,90.4,96.5,1876684.62,2003156.25,0.0,550024.69,1876684.0,0.0,0.0,False,Compliant,,13.08,0.2
26653,2016,Multifamily LR (1-4),Low-Rise Multifamily,University Park Apartments,5240 15th Ave NE,98105.0,4.0,NORTHEAST,47.67,-122.31,1981.0,1.0,4.0,28753,5782.0,"Multifamily Housing, Parking",Multifamily Housing,22971.0,Parking,5782.0,,,,57.0,31.9,34.4,100.2,107.9,733278.5,789667.31,0.0,214911.59,733278.0,0.0,0.0,True,Error - Correct Default Data,,5.11,0.18
26657,2016,NonResidential,Worship Facility,University Lutheran Church,1604 NE 50th St,98105.0,4.0,NORTHEAST,47.67,-122.31,1927.0,1.0,3.0,41013,0.0,"Office, Worship Facility",Worship Facility,32098.0,Office,2310.0,,,,,31.4,34.6,59.3,62.7,1080821.0,1191549.25,0.0,126878.6,432910.0,6479.11,647911.0,False,Compliant,,37.43,0.91
26659,2016,Multifamily LR (1-4),Other,Sigma Chapter of Alpha Phi Holding Inc.,4710 19th Avenue NE,98105.0,4.0,NORTHEAST,47.66,-122.31,1928.0,1.0,3.0,22232,0.0,Other - Lodging/Residential,Other - Lodging/Residential,22232.0,,,,,,,54.6,59.6,93.7,99.9,1214710.25,1326044.5,0.0,113358.8,386780.0,8279.3,827930.0,False,Compliant,,46.67,2.1
26667,2016,NonResidential,Other,Hillel Foundation,4745 17th Ave. NE,98105.0,4.0,NORTHEAST,47.66,-122.31,2004.0,1.0,2.0,21075,0.0,"Office, Social/Meeting Hall",Social/Meeting Hall,18075.0,Office,3000.0,,,,,75.0,81.4,143.4,149.1,1581036.75,1715969.62,0.0,191107.8,652060.0,9289.77,928977.0,False,Compliant,,53.88,2.56
26668,2016,Multifamily LR (1-4),Low-Rise Multifamily,Tamarac Apartments,4733 17TH AVE NE,98105.0,4.0,NORTHEAST,47.66,-122.31,1977.0,1.0,3.0,30358,0.0,"Multifamily Housing, Parking",Multifamily Housing,25076.0,Parking,5282.0,,,,94.0,22.7,23.9,71.3,74.9,569265.62,598220.5,0.0,166842.2,569266.0,0.0,0.0,False,Compliant,,3.97,0.13
26670,2016,NonResidential,Worship Facility,Calvary Christian Assembly,6801 Roosevelt Way NE,98133.0,4.0,NORTHEAST,47.68,-122.32,1950.0,1.0,3.0,46485,0.0,Worship Facility,Worship Facility,63922.0,,,,,,83.0,24.2,26.4,50.2,52.6,1544995.75,1689227.75,0.0,222506.59,759192.0,7858.03,785803.0,False,Compliant,,47.03,1.01
26671,2016,Multifamily LR (1-4),Low-Rise Multifamily,North Towne Manor,858 NE 67th St.,98115.0,4.0,NORTHEAST,47.68,-122.32,1958.0,1.0,3.0,25943,0.0,"Multifamily Housing, Parking",Multifamily Housing,25943.0,Parking,2640.0,,,,81.0,23.7,25.2,74.6,79.1,615955.62,653913.0,0.0,180526.2,615955.0,0.0,0.0,False,Compliant,,4.29,0.17
26672,2016,Multifamily LR (1-4),Low-Rise Multifamily,Strada 67,6619 Roosevelt Way NE,98115.0,4.0,NORTHEAST,47.68,-122.32,1989.0,2.0,4.0,36992,0.0,"Multifamily Housing, Parking",Multifamily Housing,23204.0,Parking,8917.0,,,,95.0,24.2,25.4,76.1,79.8,562286.0,590003.12,0.0,164796.59,562286.0,0.0,0.0,False,Compliant,,3.92,0.11
26676,2016,Multifamily LR (1-4),Low-Rise Multifamily,Oswego Arms,6840 Oswego Pl NE,98115.0,6.0,NORTHWEST,47.68,-122.32,1988.0,1.0,4.0,27770,0.0,Multifamily Housing,Multifamily Housing,27770.0,,,,,,94.0,20.5,21.3,63.3,66.1,568033.38,592575.88,0.0,162950.59,555987.0,120.46,12046.0,False,Compliant,,4.52,0.16
26677,2016,Multifamily LR (1-4),Low-Rise Multifamily,Weedin Place,6909 Weedin Pl NE,98115.0,6.0,NORTHWEST,47.68,-122.32,1991.0,1.0,4.0,52263,0.0,Multifamily Housing,Multifamily Housing,52263.0,,,,,,96.0,24.1,25.3,57.9,59.7,1260212.75,1320482.25,0.0,238479.41,813692.0,4465.21,446521.0,False,Compliant,,29.39,0.56
26681,2016,NonResidential,Small- and Mid-Sized Office,(ID#26681) RAVENNA OFFICE BLDG,444 NE RAVENNA BLVD,98115.0,6.0,NORTHWEST,47.68,-122.32,1965.0,1.0,4.0,56896,0.0,"Office, Parking",Office,40768.0,Parking,16128.0,,,,96.0,34.4,37.0,87.2,89.9,1402048.5,1507071.5,0.0,292240.09,997123.0,4049.25,404925.0,False,Compliant,,28.46,0.5
26691,2016,Multifamily LR (1-4),Low-Rise Multifamily,Olmstead Manor,501 NE Ravenna Blvd,98115.0,6.0,NORTHWEST,47.68,-122.32,1986.0,1.0,4.0,31023,0.0,Multifamily Housing,Multifamily Housing,31023.0,,,,,,39.0,31.0,33.1,97.2,103.8,960790.81,1025455.5,0.0,281591.59,960791.0,0.0,0.0,False,Compliant,,6.7,0.22
26695,2016,NonResidential,Worship Facility,Church in Seattle,6900 Woodlawn Ave. NE,98115.0,6.0,NORTHWEST,47.68,-122.33,1978.0,1.0,2.0,27500,0.0,Worship Facility,Worship Facility,27500.0,,,,,,60.0,21.0,23.8,48.2,52.4,577123.12,654455.19,0.0,100723.6,343669.0,2334.54,233454.0,False,Compliant,,14.79,0.54
26705,2016,NonResidential,Small- and Mid-Sized Office,Graybar Building,416 Occidental Ave S,98104.0,2.0,DOWNTOWN,47.6,-122.33,1930.0,1.0,2.0,36630,0.0,"Distribution Center, Office",Office,22000.0,Distribution Center,11000.0,,,,90.0,16.4,16.4,51.6,51.6,541943.31,541943.31,0.0,158834.5,541943.0,0.0,0.0,False,Compliant,,3.78,0.1
26706,2016,NonResidential,Small- and Mid-Sized Office,Moses Building,316 2nd Ave S,98104.0,7.0,DOWNTOWN,47.6,-122.33,1900.0,0.0,3.0,26830,0.0,"Office, Other",Office,16838.0,Other,10000.0,,,,,78.2,79.7,167.5,169.0,2099386.75,2139205.25,0.0,321210.41,1095970.0,10034.17,1003417.0,False,Compliant,,60.93,2.27
26708,2016,NonResidential,Small- and Mid-Sized Office,Mottman Building,307 3rd Ave South,98104.0,7.0,DOWNTOWN,47.6,-122.33,1906.0,1.0,5.0,41920,0.0,Office,Office,41920.0,,,,,,95.0,26.3,26.3,82.7,82.7,1103594.75,1103594.75,0.0,323445.09,1103595.0,0.0,0.0,False,Compliant,,7.69,0.18
26710,2016,NonResidential,Small- and Mid-Sized Office,Masin Building 1,220 Second Avenue South,98104.0,7.0,DOWNTOWN,47.6,-122.33,1905.0,1.0,5.0,36879,0.0,Office,Office,44000.0,,,,,,92.0,34.9,37.8,93.0,96.7,1537570.25,1664247.38,0.0,347601.69,1186017.0,3515.53,351553.0,False,Compliant,,26.94,0.73
26711,2016,NonResidential,Other,Men's Shelter,318 2nd Ave Extension S,98104.0,7.0,DOWNTOWN,47.6,-122.33,1904.0,1.0,6.0,29820,0.0,Other - Lodging/Residential,Other - Lodging/Residential,29820.0,,,,,,,53.7,54.5,131.4,131.4,1601955.62,1624991.38,0.0,313539.09,1069795.0,5321.6,532160.0,False,Compliant,,35.72,1.2
26713,2016,Multifamily HR (10+),High-Rise Multifamily,53387 - Quintessa,"201 Yesler Way, Ste 100",98104.0,7.0,DOWNTOWN,47.6,-122.33,2007.0,1.0,13.0,90959,0.0,Multifamily Housing,Multifamily Housing,90959.0,,,,,,57.0,49.2,51.8,117.1,124.3,4471029.0,4708260.5,0.0,835230.19,2849805.0,16212.23,1621223.0,False,Compliant,,105.97,1.17
26716,2016,Multifamily HR (10+),High-Rise Multifamily,Frye Apartments,223 Yesler way,98104.0,7.0,DOWNTOWN,47.6,-122.33,1908.0,1.0,11.0,177364,0.0,"Multifamily Housing, Office, Other",Multifamily Housing,157625.0,Office,1500.0,Other,875.0,,,54.3,59.2,113.2,121.3,8692328.0,9467508.0,4736800.5,1159298.5,3955526.0,0.0,0.0,False,Compliant,,393.2,2.22
26717,2016,Multifamily LR (1-4),Low-Rise Multifamily,Union Hotel,204 - 3rd Ave. S.,98104.0,7.0,DOWNTOWN,47.6,-122.33,1905.0,1.0,4.0,25027,0.0,Multifamily Housing,Multifamily Housing,43200.0,,,,,,42.0,48.2,51.7,96.5,101.3,2080898.62,2233247.5,0.0,278405.5,949920.0,11309.79,1130979.0,False,Compliant,,66.69,2.66
26719,2016,NonResidential,Small- and Mid-Sized Office,220_3rd_ave_s_03262013,220 3rd Ave South,98104.0,7.0,DOWNTOWN,47.6,-122.33,1905.0,0.0,2.0,33640,0.0,Office,Office,27322.0,,,,,,70.0,39.5,41.9,124.0,131.5,1078535.75,1144343.12,0.0,316100.69,1078536.0,0.0,0.0,False,Compliant,,7.52,0.22
26720,2016,NonResidential,Warehouse,Seattle Lighting Fixture,222 2nd Ave  Ext S,98104.0,7.0,DOWNTOWN,47.6,-122.33,1906.0,1.0,4.0,43484,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,Office,7537.0,,18.0,36.0,36.0,113.2,113.2,1567040.75,1567040.75,0.0,459273.31,1567041.0,0.0,0.0,False,Compliant,,10.92,0.25
26722,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Downtowner,308 4th Ave So,98104.0,2.0,DOWNTOWN,47.6,-122.33,1910.0,1.0,9.0,142510,0.0,"Multifamily Housing, Non-Refrigerated Warehouse",Multifamily Housing,150198.0,Non-Refrigerated Warehouse,46080.0,,,,,54.6,59.9,96.4,103.9,10716391.0,11756168.0,0.0,1076206.0,3672015.0,70443.76,7044376.0,False,Compliant,,399.73,2.8
26723,2016,Multifamily HR (10+),High-Rise Multifamily,Imperial House Apartments,520 S Main Street,98104.0,2.0,DOWNTOWN,47.6,-122.33,1979.0,1.0,12.0,74327,0.0,Multifamily Housing,Multifamily Housing,74327.0,,,,,,24.0,56.6,60.2,136.7,146.8,4207110.5,4473820.5,0.0,805794.88,2749372.0,14577.38,1457738.0,False,Compliant,,96.59,1.3
26724,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Governor,311 6th Ave S,98104.0,2.0,DOWNTOWN,47.6,-122.33,1926.0,1.0,2.0,20304,0.0,"Multifamily Housing, Retail Store",Multifamily Housing,10736.0,Retail Store,9568.0,,,,98.0,65.2,74.0,90.6,99.8,1323038.75,1502577.75,0.0,63166.1,215523.0,11075.16,1107516.0,False,Compliant,,60.32,2.97
26726,2016,NonResidential,Mixed Use Property,Buty Building,501 South Jackson St.,98104.0,2.0,DOWNTOWN,47.6,-122.33,1900.0,1.0,3.0,22480,0.0,"Office, Other, Retail Store",Office,10800.0,Other,10800.0,Retail Store,7200.0,,,34.1,34.1,107.0,107.0,981009.12,981009.12,0.0,287517.31,981009.0,0.0,0.0,False,Compliant,,6.84,0.3
26728,2016,NonResidential,Hotel,American Hotel,520 S. King St.,98104.0,2.0,DOWNTOWN,47.6,-122.33,1925.0,1.0,4.0,33018,0.0,"Hotel, Retail Store",Hotel,23193.0,Retail Store,6165.0,,,,49.0,165.5,175.5,303.8,312.1,4857581.5,5153234.0,0.0,535623.5,1827547.0,30300.34,3030034.0,False,Compliant,,173.67,5.26
26730,2016,Multifamily LR (1-4),Senior Care Community,NikkeiManor,700 6th Ave S,98104.0,2.0,DOWNTOWN,47.6,-122.33,1998.0,1.0,3.0,43380,0.0,Senior Care Community,Senior Care Community,43380.0,,,,,,48.0,73.4,72.9,155.3,153.8,3185108.0,3164265.0,0.0,475975.91,1624030.0,15610.78,1561078.0,False,Compliant,,94.23,2.17
26731,2016,NonResidential,Small- and Mid-Sized Office,Dearborn Bldg.,624 S. Dearborn Bldg.,98134.0,2.0,DOWNTOWN,47.6,-122.33,1970.0,1.0,2.0,26510,0.0,Office,Office,30800.0,,,,,,91.0,32.0,33.0,94.3,95.3,987063.69,1017753.19,0.0,261957.41,893799.0,932.65,93265.0,False,Compliant,,11.18,0.42
26737,2016,Multifamily LR (1-4),Low-Rise Multifamily,Avana on the Lake,538 Lakeside Avenue S.,98144.0,3.0,CENTRAL,47.6,-122.29,1961.0,3.0,4.0,72566,0.0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,72666.0,Parking,0.0,Swimming Pool,0.0,,98.0,31.0,33.5,69.2,73.2,2249620.5,2436245.75,0.0,464689.19,1585520.0,488.33,48833.0,False,Compliant,,13.65,0.19
26738,2016,Multifamily LR (1-4),Low-Rise Multifamily,Trinity Shores Apts (ID26738),714 Lakeside Ave S,98144.0,3.0,CENTRAL,47.6,-122.29,1959.0,1.0,4.0,25966,0.0,Multifamily Housing,Multifamily Housing,25966.0,,,,,,34.0,36.3,39.0,114.0,122.3,942636.69,1011669.81,0.0,276271.0,942637.0,0.0,0.0,False,Compliant,,6.57,0.25
26739,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lakehurst,2805 NE 125th ST,98125.0,5.0,NORTH,47.72,-122.3,1996.0,1.0,5.0,33456,0.0,"Multifamily Housing, Parking",Multifamily Housing,20058.0,Parking,13398.0,,,,93.0,41.3,42.7,129.6,134.0,828020.81,856251.69,0.0,242679.0,828021.0,0.0,0.0,False,Compliant,,5.77,0.17
26740,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lakeshore West,2360 43rd Ave. E,98112.0,3.0,EAST,47.64,-122.28,1966.0,1.0,4.0,63336,0.0,Multifamily Housing,Multifamily Housing,63336.0,,,,,,53.0,29.1,31.9,91.3,100.3,1842562.75,2022622.25,0.0,540024.19,1842563.0,0.0,0.0,False,Compliant,,12.85,0.2
26741,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lakeside at Leschi Residential,121 Lakeside AVE 121 Lakeside AVE 98122 1,98122.0,3.0,CENTRAL,47.6,-122.29,1998.0,1.0,4.0,63236,5958.0,Multifamily Housing,Multifamily Housing,63236.0,,,,,,78.0,30.4,31.3,78.3,79.2,1924355.88,1980261.25,0.0,410916.09,1402046.0,5223.1,522310.0,False,Compliant,,37.51,0.59
26742,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lakeside North,1740 NE 86th St,98115.0,5.0,NORTH,47.69,-122.31,1982.0,1.0,3.0,44202,0.0,"Multifamily Housing, Parking",Multifamily Housing,44202.0,Parking,1950.0,,,,79.0,25.5,27.4,80.2,86.1,1128634.88,1212003.25,0.0,330783.91,1128635.0,0.0,0.0,False,Compliant,,7.87,0.18
26743,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lakeside West,2040 43rd Avenue e,98112.0,3.0,EAST,47.64,-122.28,1961.0,1.0,6.0,80539,0.0,Multifamily Housing,Multifamily Housing,66307.0,,,,,,22.0,102.2,112.8,148.8,159.9,6779778.0,7481662.5,0.0,385546.59,1315485.0,54642.93,5464293.0,False,Compliant,,299.38,3.72
26745,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lakeview Lanai,1600 43rd Avenue E,98112.0,3.0,EAST,47.63,-122.28,1959.0,1.0,3.0,45067,0.0,Multifamily Housing,Multifamily Housing,45067.0,,,,,,84.0,44.9,46.6,69.7,71.4,2025533.0,2099281.25,0.0,142039.0,484637.0,15408.96,1540896.0,False,Compliant,,85.22,1.89
26746,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lakeview North Condominium,3420 Burke Ave. N,98103.0,4.0,LAKE UNION,47.65,-122.33,1989.0,1.0,3.0,21990,0.0,"Multifamily Housing, Parking",Multifamily Housing,21990.0,Parking,9000.0,,,,79.0,28.9,30.5,90.7,95.7,634931.62,670044.38,0.0,186087.8,634932.0,0.0,0.0,True,Error - Correct Default Data,,4.43,0.2
26748,2016,Multifamily LR (1-4),Low-Rise Multifamily,Lakewest Condos - Flats,2101 - 2125 Westlake Ave N.,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.64,-122.34,1984.0,4.0,4.0,90372,0.0,"Multifamily Housing, Parking",Multifamily Housing,78222.0,Parking,12150.0,,,,83.0,22.1,23.5,69.5,73.8,1730431.0,1837607.75,0.0,507160.31,1730431.0,0.0,0.0,False,Compliant,,12.06,0.13
26750,2016,Multifamily HR (10+),High-Rise Multifamily,Lamplighter the Condominium,505 Belmont Ave E,98102.0,3.0,EAST,47.62,-122.32,1962.0,1.0,11.0,67813,0.0,"Multifamily Housing, Parking",Multifamily Housing,67813.0,Parking,14924.0,,,,77.0,45.8,49.4,100.4,109.9,3104171.5,3349365.5,0.0,497767.0,1698381.0,14057.9,1405790.0,False,Compliant,,86.5,1.28
26751,2016,Multifamily LR (1-4),Low-Rise Multifamily,Landings Lake Union Condominium,3919 Latona Ave. NE,98105.0,4.0,LAKE UNION,47.66,-122.33,1999.0,1.0,4.0,38270,0.0,"Multifamily Housing, Office, Parking",Multifamily Housing,22637.0,Office,5778.0,Parking,464.0,,53.0,36.6,39.2,89.8,93.8,1038815.19,1113171.12,0.0,205063.59,699677.0,3391.38,339138.0,False,Compliant,,22.89,0.6
26756,2016,Multifamily MR (5-9),Mid-Rise Multifamily,La Salle Building,85 Pike St. #500,98101.0,7.0,DOWNTOWN,47.61,-122.34,1901.0,1.0,6.0,132150,0.0,"Food Sales, Multifamily Housing, Other - Restaurant/Bar, Retail Store, Self-Storage Facility, Social/Meeting Hall",Multifamily Housing,35415.0,Other - Restaurant/Bar,9276.0,Social/Meeting Hall,7216.0,,,94.4,95.9,217.2,222.0,5960927.5,6056928.5,0.0,1046060.31,3569158.0,23917.69,2391769.0,False,Compliant,,151.91,1.15
26759,2016,NonResidential,Warehouse,Dunn Lumber Retail/Offices,3801 Latona Av Ne,98105.0,4.0,LAKE UNION,47.65,-122.33,1938.0,1.0,1.0,40028,0.0,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,33222.0,Retail Store,10208.0,Office,6200.0,,80.0,19.0,19.0,59.4,59.4,942415.19,942415.19,0.0,274970.41,938199.0,42.16,4216.0,False,Compliant,,6.76,0.17
26761,2016,NonResidential,Small- and Mid-Sized Office,North Lake Office Bldg.,100 NE Northlake Way,98105.0,4.0,LAKE UNION,47.65,-122.33,2007.0,1.0,3.0,44510,18228.0,"Office, Parking",Office,26282.0,Parking,18228.0,,,,23.0,83.3,85.6,261.4,268.9,2188051.25,2250450.5,0.0,641281.0,2188051.0,0.0,0.0,False,Compliant,,15.25,0.34
26773,2016,NonResidential,Worship Facility,Lake City Presbyterian Church,3841 NE 123rd Street,98125.0,5.0,NORTH,47.72,-122.29,1954.0,1.0,1.0,21624,0.0,Worship Facility,Worship Facility,21624.0,,,,,,90.0,30.8,33.8,62.6,67.1,666687.5,730124.5,0.0,91769.2,313117.0,3535.71,353571.0,False,Compliant,,20.96,0.97
26789,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Villa Appia Apartments,12300 31st Avenue NE,98125.0,5.0,NORTH,47.72,-122.29,2002.0,1.0,6.0,81608,0.0,"Multifamily Housing, Parking",Multifamily Housing,57731.0,Parking,23877.0,,,,95.0,26.8,28.1,82.7,86.6,1545519.38,1624487.12,0.0,442226.91,1508878.0,366.41,36641.0,False,Compliant,,12.46,0.15
26807,2016,Multifamily LR (1-4),Low-Rise Multifamily,"Rivendell, LLC",220 NE 65th St,98115.0,6.0,NORTHWEST,47.68,-122.33,1967.0,1.0,4.0,21841,0.0,"Multifamily Housing, Office",Multifamily Housing,21841.0,Office,600.0,,,,,20.3,22.0,63.8,69.1,455798.91,494008.0,0.0,133587.0,455799.0,0.0,0.0,False,Compliant,,3.18,0.15
26808,2016,SPS-District K-12,K-12 School,Green Lake Elementary,2400 N. 65th St.,98103.0,6.0,NORTHWEST,47.68,-122.33,1970.0,1.0,1.0,42239,0.0,K-12 School,K-12 School,48799.0,,,,,,83.0,44.0,49.4,84.5,91.6,2145603.5,2410752.0,0.0,262111.3,894324.0,12512.8,1251280.0,True,Error - Correct Default Data,,72.69,1.72
26820,2016,Multifamily LR (1-4),Low-Rise Multifamily,Keystone Place Apartments,5410 Keystone Place North,98103.0,6.0,Northwest,47.67,-122.33,1968.0,1.0,4.0,21880,0.0,"Medical Office, Multifamily Housing, Supermarket/Grocery Store",Multifamily Housing,16567.0,Supermarket/Grocery Store,3844.0,Medical Office,1469.0,,,40.9,42.5,128.5,133.5,895310.5,929954.88,0.0,262400.5,895311.0,0.0,0.0,False,Compliant,,6.24,0.29
26821,2016,SPS-District K-12,K-12 School,McDonald International School,144 NE 54th St,98105.0,6.0,Northwest,47.67,-122.33,1925.0,1.0,3.0,51360,0.0,K-12 School,K-12 School,51026.0,,,,,,89.0,27.5,30.1,68.2,72.6,1403094.75,1535481.38,0.0,281414.41,960186.0,4429.09,442909.0,True,Error - Correct Default Data,,30.22,0.59
26825,2016,Multifamily LR (1-4),Low-Rise Multifamily,leschi heights,2900 s king st,98144.0,3.0,CENTRAL,47.6,-122.29,1967.0,1.0,2.0,24621,0.0,Multifamily Housing,Multifamily Housing,24621.0,,,,,,96.0,24.3,25.7,76.4,80.7,598857.81,632873.31,0.0,175515.2,598858.0,0.0,0.0,False,Compliant,,4.17,0.17
26832,2016,Multifamily MR (5-9),Mid-Rise Multifamily,International House Apartments,607 Maynard Ave South,98104.0,2.0,DOWNTOWN,47.6,-122.33,1979.0,1.0,8.0,75477,0.0,Multifamily Housing,Multifamily Housing,75477.0,,,,,,16.0,59.4,63.9,149.3,162.2,4486477.0,4821274.0,0.0,920045.88,3139197.0,13472.8,1347280.0,False,Compliant,,93.44,1.24
