OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),OtherFuelUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DefaultData,Comment,ComplianceStatus,Outlier
23761,2015,Multifamily LR (1-4),Low-Rise Multifamily,SKANDIA WEST CONDOMINIUM,6300 32ND AVE NW,98107.0,6,BALLARD,47.67464591,-122.3979811,1997,1,3.0,29378,0,Multifamily Housing,Multifamily Housing,24589.0,,,,,,27.0,37.9,40.8,96.1,101.8,932514.0,3181869,1003660.0,3424630,0.0,0,193990,661921.0,2706.0,270621.0,923397,0.0,18.99,0.55,No,,Compliant,
23762,2015,NonResidential,Worship Facility,HILLCREST PRESBYTERIAN CHURCH,10400 34TH AVE SW,98146.0,1,SOUTHWEST,47.50943452,-122.3740225,1977,1,1.0,35844,0,Worship Facility,Worship Facility,35844.0,,,,,,4.0,32.4,32.4,101.8,101.8,1162519.0,3966679,1162519.0,3966679,0.0,0,340715,1162567.0,0.0,0.0,0,0.0,8.1,0.09,No,,Compliant,
23768,2015,NonResidential,Small- and Mid-Sized Office,WALLINGFORD RETAIL AND OFFICE BUILDING,1307 N 45TH ST,98103.0,4,LAKE UNION,47.66114819,-122.34176,1916,1,3.0,31774,0,"Office, Parking, Retail Store",Office,19896.0,Retail Store,13941.0,Parking,0.0,"2016, 2015, 2014",83.0,50.3,52.0,146.2,147.9,1703060.0,5811081,1759806.0,6004707,0.0,0,442748,1510719.0,1924.0,192404.0,656509,0.0,20.75,0.45,No,,Compliant,
23769,2015,Multifamily LR (1-4),Low-Rise Multifamily,Stone Way Apartments,1205 N 45TH ST,98103.0,4,LAKE UNION,47.66115952,-122.34257507,2006,1,4.0,106218,26854,Multifamily Housing,Multifamily Housing,67842.0,,,,,,83.0,40.7,44.8,91.4,99.4,2759449.0,9415630,3041267.0,10377233,0.0,0,463093,1580137.0,11794.0,1179377.0,4024201,0.0,73.65,0.63,No,,Compliant,
23774,2015,Multifamily MR (5-9),Mid-Rise Multifamily,UNIVERSITY HOUSE - WALLINGFORD,4400 STONE WAY N,98103.0,4,LAKE UNION,47.6603271,-122.3414352,1997,1,5.0,217146,57639,"Multifamily Housing, Parking, Social/Meeting Hall",Multifamily Housing,154063.0,Parking,57639.0,Social/Meeting Hall,5444.0,,35.0,46.6,50.1,118.2,127.3,7431788.0,25358312,7983964.0,27242415,0.0,0,1549265,5286312.0,21457.0,2145696.0,7321418,0.0,150.81,0.59,Yes,,Compliant,
23782,2015,Multifamily LR (1-4),Low-Rise Multifamily,HIGHLAND TERRACE CONDOMINIUM,8800 20TH AVE NE,98115.0,5,NORTH,47.69236534,-122.3065515,1979,1,2.0,33852,0,"Multifamily Housing, Parking",Multifamily Housing,33852.0,Parking,512.0,,,,85.0,25.0,28.2,78.5,88.5,846274.0,2887606,953807.0,3254524,0.0,0,248029,846309.0,0.0,0.0,0,0.0,5.9,0.07,No,,Compliant,
23783,2015,Multifamily LR (1-4),Low-Rise Multifamily,ELSKAN APTS,8500 16TH AVE NW,98117.0,6,BALLARD,47.6908641,-122.3775784,1976,1,3.0,20599,3085,"Multifamily Housing, Parking",Multifamily Housing,17514.0,Parking,3085.0,,,,,27.9,29.9,87.5,94.0,488181.0,1665742,524270.0,1788883,0.0,0,143078,488201.0,0.0,0.0,0,0.0,3.4,0.06,No,,Compliant,
23789,2015,Multifamily HR (10+),High-Rise Multifamily,HIGHLANDER THE CONDOMINIUM,525 BELMONT AVE E,98102.0,3,EAST,47.62397771,-122.3243959,1965,1,11.0,66150,11290,Multifamily Housing,Multifamily Housing,66150.0,,,,,,25.0,36.6,41.2,115.0,129.4,2422767.0,8266824,2725121.0,9298498,0.0,0,710072,2422867.0,0.0,0.0,0,0.0,16.89,0.1,No,,Compliant,
23791,2015,Multifamily LR (1-4),Low-Rise Multifamily,ASTOR COURT,1450 E REPUBLICAN ST,98112.0,3,EAST,47.62333024,-122.3133134,1926,1,3.0,29896,4389,Multifamily Housing,Multifamily Housing,25507.0,,,,,,26.0,31.5,35.0,99.0,109.8,803812.0,2742720,892121.0,3044043,0.0,0,235584,803845.0,0.0,0.0,0,0.0,5.6,0.07,No,,Compliant,
23805,2015,Multifamily LR (1-4),Low-Rise Multifamily,ANDREWS APARTMENTS,526 14TH AVE E,98112.0,3,EAST,47.62410654,-122.3143195,1910,1,3.0,20022,0,Multifamily Housing,Multifamily Housing,20022.0,,,,,,100.0,22.4,24.7,33.6,38.7,447947.0,1528458,494161.0,1686147,0.0,0,28265,96442.0,3515.0,351509.0,1199398,0.0,19.34,0.95,Yes,,Compliant,
23807,2015,Multifamily LR (1-4),Low-Rise Multifamily,HIGHLANDS NORTH THE CONDOMINIUM,150 NE 95TH ST,98115.0,5,NORTH,47.69810963,-122.3261821,1984,1,3.0,49291,0,Multifamily Housing,Multifamily Housing,49291.0,,,,,,85.0,22.0,24.1,69.1,75.6,1084048.0,3698925,1186552.0,4048683,0.0,0,317716,1084093.0,0.0,0.0,0,0.0,7.56,0.06,No,,Compliant,
23814,2015,Multifamily HR (10+),High-Rise Multifamily,KAWABE MEMORIAL HOUSE,221 18TH AVE S,98144.0,3,CENTRAL,47.60040828,-122.3093133,1972,1,10.0,97978,0,Multifamily Housing,Multifamily Housing,97978.0,,,,,,72.0,30.4,33.8,95.6,106.0,2982450.0,10176541,3308963.0,11290650,0.0,0,874106,2982574.0,0.0,0.0,0,0.0,20.79,0.08,No,,Compliant,
23815,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SQUIRE PARK PLAZA,1700 S JACKSON ST,98144.0,3,CENTRAL,47.59944455,-122.3096181,2008,1,6.0,87041,18582,"Food Sales, Multifamily Housing, Office, Other",Multifamily Housing,60000.0,Other,5893.0,Food Sales,3341.0,,76.0,28.2,29.6,88.7,93.1,1965116.0,6705254,2063103.0,7039599,0.0,0,575943,1965197.0,0.0,0.0,0,0.0,13.7,0.06,No,,Compliant,
23816,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LEGACY AT PRATT PARK,1800 S JACKSON ST,98144.0,3,CENTRAL,47.59965844,-122.3083072,2008,1,6.0,371442,149446,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,235146.0,Parking,157763.0,Retail Store,6641.0,,100.0,27.8,29.1,47.9,49.3,6710600.0,22897517,7042517.0,24030065,0.0,0,634398,2164656.0,45460.0,4546033.0,15511708,0.0,256.53,0.67,No,,Compliant,
23826,2015,Multifamily LR (1-4),Low-Rise Multifamily,TARA APTS,2442 8TH AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64066801,-122.3428869,1964,1,4.0,21608,0,Multifamily Housing,Multifamily Housing,21608.0,,,,,,89.0,22.2,25.0,69.6,78.6,478982.0,1634354,540749.0,1845112,0.0,0,140382,479002.0,0.0,0.0,0,0.0,3.34,0.06,Yes,,Compliant,
23828,2015,Multifamily LR (1-4),Low-Rise Multifamily,CROWN RIDGE APARTMENTS,2760 NW 85TH ST,98117.0,6,BALLARD,47.69078287,-122.3925758,1991,1,3.0,33733,9298,"Multifamily Housing, Parking",Multifamily Housing,24435.0,Parking,9298.0,,,,90.0,36.0,39.6,82.4,89.1,880590.0,3004697,968505.0,3304676,0.0,0,152614,520740.0,3599.0,359871.0,1227930,0.0,22.74,0.61,Yes,,Compliant,
23834,2015,NonResidential,Non-Refrigerated Warehouse,SOUTH SEATTLE INDUSTRIAL PARK - BLDG A,4634 E MARGINAL WAY S,98134.0,2,GREATER DUWAMISH,47.5616226,-122.3386303,1953,1,1.0,26094,0,,,,,,,,,7.0,26.0,29.8,81.7,93.5,678713.0,2315864,776816.0,2650606,0.0,0,198919,678741.0,0.0,0.0,0,0.0,4.73,0.07,No,,Compliant,
23835,2015,NonResidential,Small- and Mid-Sized Office,SOUTH SEATTLE INDUSTRIAL PARK - BLDG B (2014),4634 E MARGINAL WAY S,98134.0,2,GREATER DUWAMISH,47.5616226,-122.3386303,1983,1,2.0,23687,0,,,,,,,,,86.0,24.1,24.1,75.7,75.7,571345.0,1949510,571345.0,1949510,0.0,0,167452,571369.0,0.0,0.0,0,0.0,3.98,0.06,No,,Compliant,
23836,2015,NonResidential,Small- and Mid-Sized Office,SOUTH SEATTLE INDUSTRIAL PARK - BLDG C,4634 E MARGINAL WAY S,98134.0,2,GREATER DUWAMISH,47.5616226,-122.3386303,1983,1,2.0,24221,0,,,,,,,,,11.0,64.6,64.6,202.8,202.8,1564180.0,5337203,1564180.0,5337203,0.0,0,458435,1564245.0,0.0,0.0,0,0.0,10.9,0.17,No,,Compliant,
23846,2015,NonResidential,Small- and Mid-Sized Office,DIAMOND BUILDING,3161 ELLIOTT AVE,98121.0,7,DOWNTOWN,47.61843872,-122.35874939,1979,2,3.0,34030,0,Office,Office,34030.0,,,,,,49.0,51.6,53.4,150.6,151.7,1757194.0,5995794,1818828.0,6206098,0.0,0,459720,1568628.0,1886.0,188631.0,643635,0.0,20.95,0.42,No,,Compliant,
23848,2015,NonResidential,"Restaurant
",SPAGHETTI FACTORY,2815 ELLIOTT AVE,98121.0,7,DOWNTOWN,47.61522339,-122.354154,1902,1,2.0,40320,0,"Office, Restaurant",Restaurant,24514.0,Office,15806.0,,,,,94.7,91.5,193.4,184.2,3816695.0,13023103,3688427.0,12585435,0.0,0,531636,1814019.0,20028.0,2002751.0,6833670,0.0,119.01,2.76,No,,Compliant,
23854,2015,NonResidential,"Restaurant
",PIER 57 BAY PAVILION,1301 ALASKAN WAY,98101.0,7,DOWNTOWN,47.6060791,-122.34104919,1900,1,1.0,43728,0,Restaurant,Restaurant,43728.0,,,,,,,245.2,245.2,277.8,277.8,10721568.0,36583508,10721568.0,36583508,0.0,0,124998,426512.0,102951.0,10295074.0,35128250,0.0,549.74,12.53,No,,Compliant,
23857,2015,NonResidential,Mixed Use Property,PIER 56,1201 ALASKAN WAY,98101.0,7,DOWNTOWN,47.60455844,-122.339397,1900,1,2.0,34455,0,"Office, Parking, Retail Store",Office,34550.0,Retail Store,23085.0,Parking,11465.0,,48.0,81.6,81.6,256.1,256.1,4700396.0,16038416,4700396.0,16038416,0.0,0,1377607,4700590.0,0.0,0.0,0,0.0,32.77,0.36,Yes,,Compliant,
23858,2015,NonResidential,Small- and Mid-Sized Office,PIER 55,1201 ALASKAN WAY,98101.0,7,DOWNTOWN,47.60455844,-122.339397,1900,1,2.0,32027,0,"Office, Retail Store",Office,17526.0,Retail Store,14501.0,,,,73.0,98.6,98.6,194.5,194.5,3158151.0,10776058,3158151.0,10776058,0.0,0,408625,1394287.0,17639.0,1763922.0,6018751,0.0,103.4,3.04,No,,Compliant,
23861,2015,NonResidential,Small- and Mid-Sized Office,COMMUTER CENTER BUILDING,815 WESTERN AVE,98104.0,7,DOWNTOWN,47.60308374,-122.3367655,1906,1,3.0,32160,0,"Office, Retail Store",Office,35693.0,Retail Store,14219.0,,,,,53.2,53.2,167.1,167.1,2655658.0,9061481,2655658.0,9061481,0.0,0,778329,2655768.0,0.0,0.0,0,0.0,18.51,0.22,No,,Compliant,
23863,2015,NonResidential,Other,WM BOOTH CNTR,811 MAYNARD AVE S,98134.0,2,GREATER DUWAMISH,47.59540721,-122.3254398,1992,1,3.0,47836,7572,"Other - Lodging/Residential, Parking",Other - Lodging/Residential,43336.0,Parking,4500.0,,,,,79.1,83.2,165.8,172.7,3428334.0,11697961,3605154.0,12301295,0.0,0,502939,1716099.0,17123.0,1712306.0,5842630,0.0,102.9,2.0,No,,Compliant,
23867,2015,NonResidential,Small- and Mid-Sized Office,NW ENVIROSERVICE/EVERGREEN SVCS,1700 AIRPORT WAY S,98134.0,2,GREATER DUWAMISH,47.5875381,-122.3210393,1914,1,3.0,34425,0,"Non-Refrigerated Warehouse, Office",Office,34425.0,Non-Refrigerated Warehouse,15536.0,,,,86.0,39.2,44.9,90.5,96.5,1958735.0,6683481,2243113.0,7653819,0.0,0,345700,1179577.0,7792.0,779207.0,2658764,0.0,49.61,1.29,No,,Compliant,
23874,2015,Multifamily MR (5-9),Mid-Rise Multifamily,THE CHLOE,1408 E UNION ST,98122.0,3,CENTRAL,47.61312103,-122.31383514,2009,1,7.0,142586,32108,"Multifamily Housing, Office, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store",Multifamily Housing,94700.0,Parking,32565.0,Restaurant,4881.0,,100.0,41.3,41.6,66.0,67.1,4252035.0,14508545,4288087.0,14631560,0.0,0,327524,1117560.0,31345.0,3134521.0,10695429,0.0,174.27,1.19,No,,Compliant,
23877,2015,SPS-District K-12,K-12 School,DEARBORN PK ELEMENTARY SCHOOL (SPS-DISTRICT),2820 S ORCAS ST,98108.0,2,GREATER DUWAMISH,47.55250231,-122.2975161,1971,1,2.0,52609,0,K-12 School,K-12 School,52609.0,,,,,,66.0,32.5,39.2,77.3,86.9,1711397.0,5839528,2064194.0,7043322,0.0,0,318141,1085542.0,6259.0,625900.0,2135659,0.0,40.81,0.69,Yes,,Compliant,
23882,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SONATA AT ALKI CONDOMINIUM,1534 ALKI AVE SW,98116.0,1,SOUTHWEST,47.58959381,-122.3934936,1993,1,6.0,29358,0,Multifamily Housing,Multifamily Housing,29358.0,,,,,,,26.4,29.5,66.1,73.1,775825.0,2647224,866748.0,2957466,0.0,0,157752,538273.0,2376.0,237574.0,810636,0.0,16.37,0.48,No,,Compliant,
23883,2015,Multifamily MR (5-9),Mid-Rise Multifamily,PETE GROSS HOUSE APTS,525 MINOR AVE N,98109.0,7,LAKE UNION,47.62379325,-122.3333847,1999,1,6.0,92841,22534,"K-12 School, Multifamily Housing, Office",Multifamily Housing,46893.0,K-12 School,1076.0,Office,900.0,,,37.3,37.7,114.3,114.8,1823782.0,6223002,1844428.0,6293449,0.0,0,515090,1757561.0,663.0,66294.0,226204,0.0,15.77,0.09,No,,Compliant,
23888,2015,NonResidential,Medical Office,SWEDISH MEDICAL CENTER,3400 CALIFORNIA AVE SW,98116.0,1,SOUTHWEST,47.57290555,-122.3864134,1984,1,3.0,40304,12000,"Medical Office, Parking",Medical Office,20106.0,Parking,16412.0,,,,7.0,95.3,95.3,299.4,299.4,1916966.0,6540959,1916966.0,6540959,0.0,0,561831,1917045.0,0.0,0.0,0,0.0,13.36,0.13,No,,Compliant,
23890,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SOUND VIEW WEST CONDOMINIUM,9023 MARY AVE NW,98117.0,6,BALLARD,47.69496101,-122.3759336,1981,1,5.0,82082,0,"Multifamily Housing, Parking",Multifamily Housing,62472.0,Parking,13326.0,,,,13.0,40.4,44.3,122.6,134.4,2522094.0,8605741,2768949.0,9448046,0.0,0,702287,2396303.0,1259.0,125891.0,429557,0.0,23.39,0.16,No,,Compliant,
23891,2015,Multifamily LR (1-4),Low-Rise Multifamily,SOUNDVIEW RIDGE CONDOMINIUM,4527 45TH AVE SW,98116.0,1,SOUTHWEST,47.56190455,-122.389844,1995,1,4.0,33852,0,Multifamily Housing,Multifamily Housing,33852.0,,,,,,90.0,33.9,36.7,66.6,69.6,1148373.0,3918411,1242964.0,4241169,0.0,0,147205,502285.0,6461.0,646109.0,2204615,0.0,37.82,1.05,No,,Compliant,
23892,2015,Multifamily HR (10+),High-Rise Multifamily,98 UNION CONDOS,98 UNION ST,98101.0,7,DOWNTOWN,47.60823388,-122.3400562,1985,1,13.0,154889,97790,"Multifamily Housing, Office",Multifamily Housing,93207.0,Office,61682.0,,,,57.0,29.2,31.5,80.3,85.4,4527521.0,15448542,4872588.0,16625960,0.0,0,1077887,3677903.0,8498.0,849770.0,2899535,0.0,70.77,0.35,No,,Compliant,
23894,2015,Multifamily MR (5-9),Mid-Rise Multifamily,COURTLAND PLACE APARTMENTS,3700 RAINIER AVE S,98144.0,2,SOUTHEAST,47.57108575,-122.2916227,2004,1,7.0,193946,21811,"Lifestyle Center, Multifamily Housing, Office, Parking",Multifamily Housing,163183.0,Office,36869.0,Parking,21811.0,,86.0,39.5,42.1,92.4,98.0,8259071.0,28181119,8804885.0,30043514,0.0,0,1492215,5091649.0,31676.0,3167633.0,10808412,0.0,203.73,0.94,No,,Compliant,
23896,2015,NonResidential,"Distribution Center
",LONG PAINTING,8230 5TH AVE S,98108.0,1,GREATER DUWAMISH,47.52876282,-122.3276188,1990,1,1.0,29619,0,"Distribution Center, Office",Distribution Center,15000.0,Office,14619.0,,,,80.0,24.8,24.8,54.5,54.5,734495.0,2506200,734495.0,2506200,0.0,0,118327,403749.0,3308.0,330763.0,1128610,0.0,20.38,0.63,No,,Compliant,
23905,2015,Multifamily LR (1-4),Low-Rise Multifamily,WELLER APTS,1600 S WELLER ST,98144.0,3,CENTRAL,47.59768615,-122.3112202,1968,1,3.0,34846,0,Multifamily Housing,Multifamily Housing,34846.0,,,,,,69.0,29.2,32.3,91.7,101.3,1018190.0,3474208,1124048.0,3835410,0.0,0,298415,1018233.0,0.0,0.0,0,0.0,7.1,0.08,No,,Compliant,
23906,2015,NonResidential,K-12 School,ST MARY GIDDENS SCHOOL,604 20TH AVE S,98144.0,3,CENTRAL,47.59725267,-122.3058343,1922,1,2.0,21592,0,K-12 School,K-12 School,20700.0,,,,,,43.0,74.7,92.4,129.4,148.1,1545485.0,5273413,1913488.0,6529092,0.0,0,148076,505257.0,10402.0,1040249.0,3549476,0.0,58.77,2.62,Yes,,Compliant,
23909,2015,Multifamily MR (5-9),Mid-Rise Multifamily,WISTERIA VIEW MANOR,1400 S MAIN ST,98144.0,3,CENTRAL,47.60042087,-122.313472,1980,1,6.0,62538,0,Multifamily Housing,Multifamily Housing,62780.0,,,,,,81.0,30.0,33.2,94.3,104.2,1885314.0,6432958,2083202.0,7108180,0.0,0,552554,1885393.0,0.0,0.0,0,0.0,13.14,0.08,No,,Compliant,
23910,2015,NonResidential,Small- and Mid-Sized Office,IFO AND ASSOCIATES,1265 S MAIN ST,98144.0,3,CENTRAL,47.59975168,-122.3144352,1907,1,3.0,25200,0,"Office, Retail Store",Office,16000.0,Retail Store,8000.0,,,,50.0,69.1,73.4,175.9,174.5,1658751.0,5659893,1762640.0,6014377,0.0,0,347806,1186764.0,4720.0,472036.0,1610653,0.0,33.34,1.12,No,,Compliant,
23912,2015,NonResidential,Small- and Mid-Sized Office,DENSHO,1416 S JACKSON ST,98144.0,3,CENTRAL,47.59974199,-122.3130114,1947,1,1.0,45068,0,Office,Office,45068.0,,,,,,100.0,6.0,6.4,12.4,12.8,270004.0,921291,289791.0,988807,0.0,0,38412,131065.0,1389.0,138944.0,474096,0.0,8.29,0.17,No,,Compliant,Low Outlier
23918,2015,NonResidential,Small- and Mid-Sized Office,OFFICE/WAREHOUSE,1600 S LANE ST,98144.0,3,CENTRAL,47.59689331,-122.31126404,1963,1,2.0,28296,0,Office,Office,26899.0,,,,,,73.0,55.4,53.2,173.9,167.0,1489392.0,5082016,1430332.0,4880495,0.0,0,436516,1489454.0,0.0,0.0,0,0.0,10.38,0.14,No,,Compliant,
23924,2015,Multifamily MR (5-9),Other,HILLCLIMB COURT CONDOMINIUM,1425 WESTERN AVE,98101.0,7,DOWNTOWN,47.60788137,-122.3413473,1982,1,5.0,124260,81900,"Multifamily Housing, Office, Parking",Parking,81900.0,Multifamily Housing,31924.0,Office,4049.0,,,39.7,46.4,124.8,145.7,1429800.0,4878680,1669548.0,5696734,0.0,0,419050,1429859.0,0.0,0.0,0,0.0,9.97,0.03,No,,Compliant,
23925,2015,Multifamily MR (5-9),Mid-Rise Multifamily,MCKINNEY MANOR APTS,1916 E MADISON ST,98122.0,3,CENTRAL,47.61726238,-122.3066465,1998,1,6.0,71597,14616,"Multifamily Housing, Retail Store",Multifamily Housing,40043.0,Retail Store,4480.0,,,,,34.3,37.0,107.7,116.2,1526587.0,5208931,1648255.0,5624079,0.0,0,447417,1526650.0,0.0,0.0,0,0.0,10.64,0.06,No,,Compliant,
23928,2015,NonResidential,Small- and Mid-Sized Office,PLANNED PARENTHOOD OF WESTERN WASHINGTON,2001 E MADISON ST,98122.0,3,CENTRAL,47.61737581,-122.3051172,1999,1,3.0,31357,0,"Medical Office, Office, Parking",Office,25500.0,Medical Office,5000.0,Parking,0.0,,56.0,64.4,68.9,188.5,199.1,1963054.0,6698218,2102453.0,7173867,0.0,0,517306,1765121.0,1980.0,198007.0,675627,0.0,22.82,0.49,No,,Compliant,
23930,2015,NonResidential,"Distribution Center
",ALASKAN COPPER & BRASS; YELLOW CAB,80 S HUDSON ST,98134.0,2,GREATER DUWAMISH,47.55774104,-122.3353165,1968,1,1.0,160000,0,Distribution Center,Distribution Center,160000.0,,,,,,89.0,9.2,9.2,29.0,29.0,1476506.0,5038047,1476506.0,5038047,0.0,0,432739,1476567.0,0.0,0.0,0,0.0,10.29,0.02,Yes,,Compliant,
23934,2015,NonResidential,Non-Refrigerated Warehouse,Prologis Park Seattle 2,54 S DAWSON ST,98134.0,2,GREATER DUWAMISH,47.55596446,-122.3355596,1960,1,1.0,53550,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,53550.0,,,,,,15.0,74.5,88.6,137.7,153.8,3986851.0,13603700,4743273.0,16184719,0.0,0,447347,1526411.0,24605.0,2460503.0,8395584,0.0,141.32,2.52,No,,Compliant,
23935,2015,NonResidential,Non-Refrigerated Warehouse,MESSENGER CORP,37 S HUDSON ST,98134.0,2,GREATER DUWAMISH,47.55713099,-122.3374982,1924,1,1.0,38412,0,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,32000.0,Office,8000.0,,,,47.0,42.2,55.3,69.8,83.5,1689261.0,5763997,2210913.0,7543948,0.0,0,142594,486549.0,12027.0,1202732.0,4103891,0.0,67.27,1.7,No,,Compliant,
23936,2015,NonResidential,"Self-Storage Facility
",OLD LIQUID CARBONIC CO,5021 COLORADO AVE S,98134.0,2,GREATER DUWAMISH,47.55663485,-122.3375844,1930,1,1.0,25881,0,Self-Storage Facility,Self-Storage Facility,25881.0,,,,,,,20.8,20.8,65.2,65.2,537141.0,1832801,537141.0,1832801,0.0,0,157427,537164.0,0.0,0.0,0,0.0,3.74,0.06,No,,Compliant,
23937,2015,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNUSON POINTE CONDOS,7307 SAND POINT WAY NE,98115.0,4,NORTHEAST,47.68271723,-122.2646251,1979,1,5.0,91560,0,Multifamily Housing,Multifamily Housing,91560.0,,,,,,76.0,27.4,30.7,86.1,96.4,2509232.0,8561854,2810977.0,9591451,0.0,0,735414,2509336.0,0.0,0.0,0,0.0,17.49,0.07,No,,Compliant,
23939,2015,Multifamily MR (5-9),Mid-Rise Multifamily,MAIN STREET PLACE II,308 22ND AVE S,98144.0,3,CENTRAL,47.59986258,-122.3029688,2001,1,5.0,23286,0,"Multifamily Housing, Retail Store",Multifamily Housing,21050.0,Retail Store,2236.0,,,,,37.9,37.9,119.2,119.2,883629.0,3015067,883629.0,3015067,0.0,0,258977,883665.0,0.0,0.0,0,0.0,6.16,0.1,No,,Compliant,
23940,2015,Multifamily LR (1-4),Low-Rise Multifamily,MAISON CONDOMINIUM,9200 GREENWOOD AVE N,98103.0,5,NORTHWEST,47.69630362,-122.3549584,1989,1,4.0,37456,0,Multifamily Housing,Multifamily Housing,37456.0,,,,,,88.0,22.9,25.5,71.8,80.1,855964.0,2920670,955638.0,3260772,0.0,0,250869,855999.0,0.0,0.0,0,0.0,5.97,0.06,Yes,,Compliant,
23944,2015,Multifamily MR (5-9),Mid-Rise Multifamily,MAISON VILLE CONDOMINIUM,1740 MELROSE AVE,98122.0,3,EAST,47.61815025,-122.3276329,1963,1,8.0,50784,0,Multifamily Housing,Multifamily Housing,50784.0,,,,,,51.0,33.6,36.5,95.0,107.3,1705685.0,5820038,1853302.0,6323728,0.0,0,425230,1450946.0,2548.0,254799.0,869410,0.0,23.65,0.34,Yes,,Compliant,
23948,2015,Multifamily HR (10+),High-Rise Multifamily,MANHATTAN CONDOMINIUM,1200 BOYLSTON AVE,98101.0,3,EAST,47.61247805,-122.323013,1960,1,10.0,38220,0,Multifamily Housing,Multifamily Housing,38220.0,,,,,,55.0,77.4,93.4,114.9,132.3,2957976.0,10093032,3569873.0,12180912,0.0,0,180423,615630.0,23424.0,2342371.0,7992501,0.0,128.69,3.3,No,,Compliant,
23949,2015,Multifamily LR (1-4),Low-Rise Multifamily,MANHATTAN PLAZA CONDOMINIUM,701 17TH AVE,98122.0,3,CENTRAL,47.60832062,-122.3105985,1981,1,4.0,35251,0,Multifamily Housing,Multifamily Housing,35254.0,,,,,,51.0,22.0,25.0,69.2,78.5,776991.0,2651203,880942.0,3005898,0.0,0,227723,777023.0,0.0,0.0,0,0.0,5.42,0.06,No,,Compliant,
23951,2015,NonResidential,Small- and Mid-Sized Office,ARONSON-CAMPBELL SUPPLY,5300 DENVER AVE S,98108.0,2,GREATER DUWAMISH,47.55489374,-122.3250112,1953,1,1.0,24291,0,Office,Office,24023.0,,,,,,85.0,27.4,27.4,60.4,60.4,664539.0,2267501,664539.0,2267501,0.0,0,107783,367771.0,2968.0,296783.0,1012665,0.0,18.33,0.69,No,,Compliant,Low Outlier
23952,2015,NonResidential,Non-Refrigerated Warehouse,NWCP BLDG D,600 S BRANDON ST,98108.0,2,GREATER DUWAMISH,47.55456447,-122.3262284,1966,1,1.0,36544,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,36544.0,,,,,,4.0,35.7,39.3,112.0,123.3,1303247.0,4446863,1434747.0,4895559,0.0,0,381960,1303301.0,0.0,0.0,0,0.0,9.09,0.1,No,,Compliant,
23953,2015,Multifamily LR (1-4),Low-Rise Multifamily,MAPLE COURT CONDOS,9222 ROOSEVELT WAY NE,98115.0,5,NORTH,47.69654977,-122.3171791,1999,1,4.0,35456,0,Multifamily Housing,Multifamily Housing,35456.0,,,,,,85.0,26.2,29.7,64.5,71.0,928167.0,3167037,1052734.0,3592077,0.0,0,184217,628576.0,2996.0,299617.0,1022335,0.0,20.29,0.5,No,,Compliant,
23956,2015,NonResidential,K-12 School,ST CATHERINE SCHOOL,800 NE 85TH ST,98115.0,5,NORTH,47.69077274,-122.3187621,1931,1,2.0,23923,0,K-12 School,K-12 School,23923.0,,,,,,72.0,36.5,45.3,76.2,87.6,872555.0,2977281,1083713.0,3697782,0.0,0,127137,433811.0,4388.0,438762.0,1497118,0.0,26.33,1.02,No,,Compliant,
23958,2015,NonResidential,Non-Refrigerated Warehouse,DEWALT FACTORY SERVICE,2100 AIRPORT WAY S,98134.0,2,GREATER DUWAMISH,47.58416365,-122.3209198,1949,1,1.0,20796,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,20796.0,,,,,,,48.3,48.3,91.5,91.5,1004779.0,3428448,1004779.0,3428448,0.0,0,118826,405450.0,5993.0,599346.0,2045053,0.0,34.66,1.58,No,,Compliant,
